date,score,regime,kospi_60d,sp500_60d,vix,sector_tech,sector_finance,sector_energy,sector_healthcare,sector_consumer,sector_industrials,sector_materials,peer_EMN,peer_DD,peer_LYB,peer_WLK,macro_ind,cost_oil
2023-10-03,42.165356391989306,neutral,0.0,-4.083872853063609,19.780000686645508,24.426195409563263,29.697648511731074,93.66249551859735,40.00151508198986,12.622882471397489,12.77041727213902,25.868024439612462,0.0,72.53983281248895,64.59455581191516,56.54376489934616,12.77041727213902,100.0
2023-10-04,43.93566079091357,neutral,0.0,-3.953581788208105,18.57999992370605,29.305949056239964,27.59228461262388,65.26259430040855,41.96461392448654,17.836073698233157,8.845655421185882,26.773971503717252,0.0,66.40031596836434,59.259242329674564,49.95961017503182,8.845655421185882,100.0
2023-10-05,41.26615504177194,neutral,0.0,-4.784493563914949,18.489999771118164,24.56606776049681,26.71708002914981,57.382697155293386,45.9907736676824,11.35377454846433,6.935367829173927,14.861633904185283,0.0,57.02193250828132,37.05694912881903,26.55162706490195,6.935367829173927,95.08615639842228
2023-10-06,43.47667469841514,neutral,0.0,-4.468697335653681,17.450000762939453,27.219861619015973,29.11834910344103,62.37150134002296,51.00190561401136,10.279702775897915,12.590647649655516,15.611927544892723,0.0,64.34424787474109,38.566482755272204,28.878644613284777,12.590647649655516,86.69132720331491
2023-10-09,45.53432890389325,neutral,0.0,-3.767901074010249,17.700000762939453,30.39658804504825,32.62775727432139,93.8305687978453,45.292368021609306,9.581524303494966,21.22732729547412,18.952644332865543,0.0,68.3170620476908,60.71426894638561,42.32726263540783,21.22732729547412,100.0
2023-10-10,46.712477077433576,neutral,0.0,-3.6382366474303263,17.030000686645508,25.061717022923386,31.49215549137664,95.57753690035604,49.92370605823944,12.734125056211589,22.2986907351141,23.482131250492042,0.0,75.14467220582151,66.88854502937687,57.559997558593714,22.2986907351141,100.0
2023-10-11,46.85825079151184,neutral,0.0,-3.9084647115820936,16.09000015258789,24.092986179647237,26.83725064294608,83.18716908860375,44.05615492863364,12.489337883656646,22.498408599983435,20.948938102527137,0.0,62.54191906156332,65.1448395873387,39.630609049949925,22.498408599983435,100.0
2023-10-12,43.440717882439685,neutral,0.0,-4.733324456892851,16.690000534057617,25.724387280817727,21.81093960058856,80.69383429608374,37.56410922846277,5.839959385771877,18.424903936330296,16.423267004604234,0.0,54.723262276718486,56.35618444991437,26.542340962409714,18.424903936330296,100.0
2023-10-13,41.06833027088564,neutral,0.0,-4.566621020663019,19.31999969482422,28.464430015567043,19.33292936502757,86.08185109788053,32.61416714256106,14.987711917208728,12.205870273953266,13.577748807417365,0.0,49.801144609211654,58.3927523515317,21.644468893797793,12.205870273953266,100.0
2023-10-16,46.68349589122548,neutral,0.0,-3.5868115384184884,17.209999084472656,33.30777062453173,25.89340571233091,84.93475193608319,31.39310364137816,22.394424268061385,19.329068765391987,18.059710602262147,0.0,51.064827708395114,58.935420502529155,24.09145709916661,19.329068765391987,100.0
2023-10-17,44.61483935202733,neutral,0.0,-3.983628474695755,17.8799991607666,30.219917164598108,23.595543061826163,81.9285159786199,31.79344983322414,20.42414998972404,19.71766238137436,21.193882607950588,0.0,51.19223731437401,71.69366009983665,36.46863742652724,19.717662381374357,100.0
2023-10-18,37.94801544134664,bear,0.0,-5.536115596935609,19.21999931335449,19.909209096960325,18.476115216587328,83.96817113375938,27.811309381033112,10.454274687179256,8.964072134580121,0.8887147672414528,0.0,33.203119481719845,48.77322523586298,8.491569188975546,8.964072134580121,100.0
2023-10-19,32.89840935884651,bear,0.0,-6.322877319756937,21.399999618530277,23.588540325116377,9.527811693343835,82.85351580110151,23.41488210143617,0.0,1.5530339641741264,0.0,0.0,32.70910823847679,38.209296167255225,0.0,1.5530339641741264,100.0
2023-10-20,30.617141143503293,bear,0.0,-6.903717962735145,21.709999084472656,16.932496700303233,8.297748134213478,77.281259482146,25.03525460806056,0.0,0.7672356679340311,0.0,0.0,19.15564462163922,24.876211260866874,0.0,0.7672356679340311,100.0
2023-10-23,28.55573540677764,bear,0.0,-7.969699097662753,20.3700008392334,11.194792151525256,4.545444693447379,67.18115684373589,20.670907012473823,0.0,0.0,0.0,0.0,17.52908428081269,8.26980352118612,0.0,0.0,97.16329169920985
2023-10-24,31.89015220986775,bear,0.0,-7.4369745663792735,18.96999931335449,13.302463838767274,5.9864074558594496,50.40008968986094,25.773415332314045,0.0,0.0,0.0,0.0,18.890902650743236,14.090641157766377,0.0,0.0,75.69360550993072
2023-10-25,26.920155830078677,bear,0.0,-8.520493072601154,20.190000534057617,7.066899350751953,4.2880952514633535,51.83760018344892,23.997770810353213,0.0,0.0,0.0,0.0,14.953264668496459,6.42387435411392,0.0,0.0,87.69188643788313
2023-10-26,26.995215951951213,bear,0.0,-8.334315112485925,20.68000030517578,9.708449663028873,7.1795588846404,54.538570793243046,18.998084595672324,0.0,0.0,0.0,0.0,22.767746809826306,16.46595149013592,0.0,0.0,87.84272368945041
2023-10-27,25.648393768042094,bear,0.0,-8.541301716694305,21.270000457763672,14.269223000355169,0.0,37.4999670389073,13.385278523727294,0.0,0.0,0.0,0.0,17.7168284317208,18.941212045977665,0.0,0.0,85.68499633759848
2023-10-30,32.6459758109026,bear,0.0,-6.949707256729221,19.75,25.724475985059293,8.464601281087013,38.43767516579362,17.635980134069925,0.0,1.0347437023132215,3.0333941439078558,0.0,23.12734955676067,23.304771396761133,0.0,1.0347437023132215,65.31374243251238
2023-10-31,33.65485498967129,bear,0.0,-7.184783706956033,18.13999938964844,27.77323202649502,7.062135812268622,39.485208732158895,14.944402770986194,0.0,0.0,2.092219895250942,0.0,16.70082864496476,8.769696308203024,0.0,0.0,58.127857987015986
2023-11-01,39.64354255041464,bear,0.0,-5.812356954571651,16.8700008392334,40.7820146976033,14.22460083784145,35.93482464082521,12.359205851071486,0.0,2.3700402552513964,7.166859334155461,0.0,0.0,6.6653173237491,0.0,2.3700402552513964,54.65840172935694
2023-11-02,49.17899388134009,neutral,0.0,-3.355861886562328,15.65999984741211,55.6209833587344,28.747852452504176,44.40990706355254,19.83397754180362,15.00677075647539,11.930084904570265,17.909278960082887,0.0,0.0,12.854854411731736,5.63754602087181,11.930084904570265,57.1904251198277
2023-11-03,52.9586520507697,neutral,0.0,-2.4724644357334458,14.90999984741211,60.76482434378545,34.64849725002457,39.49626953287407,22.48387573915945,20.40516250610059,17.298313539554144,24.924676396850654,0.0,7.512472136874742,10.278052420836524,17.804169565597896,17.298313539554144,54.38006437070548
2023-11-06,53.89953243814857,neutral,0.0,-2.1968801538856275,14.890000343322754,67.94489428465529,32.2451613861728,26.64068683898914,22.69107480608224,22.60192380135524,15.286079525350615,23.88781654331619,1.943583347159617,5.581752295722225,14.955605481222719,9.033156295353294,15.286079525350615,54.44446910511365
2023-11-07,53.045217319878674,neutral,0.0,-2.479894663884419,14.8100004196167,65.3927851376009,32.496449649606085,18.05186658956593,21.597605733662604,26.41565284248266,13.967692774585885,13.691169109438029,0.27922478751087,0.0,8.899988371840095,0.0,13.967692774585885,36.38399557431017
2023-11-08,57.57519839331619,neutral,0.0,-1.241140545710584,14.449999809265137,73.46776136595297,42.10755729349842,21.99404827180208,22.67294747737604,31.7174861344658,21.03401848663151,22.83874837892914,14.037537402914253,4.551487654562543,23.48484548575947,10.44741401183331,21.03401848663151,33.26907041262712
2023-11-09,56.464712079940526,neutral,0.0,-1.2937263887589312,15.289999961853027,76.03885985853705,40.77867284939464,24.6835359688194,16.44367817212978,28.654118465398568,22.648186039078716,21.975302990571947,18.507794999888763,3.6516799122726766,27.93736067561077,7.749718521496874,22.648186039078713,42.15354698416574
2023-11-10,65.44715396260929,neutral,0.0,1.026926214264967,14.170000076293944,94.95779538252808,48.82315641211972,24.243810248270226,22.992211135555507,45.00090506343214,33.54395589571098,28.476027429581006,13.633066665296965,9.307741698882609,33.90755793271273,15.465940980405442,33.54395589571098,48.68017204400456
2023-11-13,64.55885656176498,neutral,0.0,0.95749704497603,14.760000228881836,90.94930273090311,48.23427113741408,22.97604124357501,25.54857021271346,48.24785653699227,33.05723575626696,27.85474607227302,9.404513102206096,4.442963818247776,31.363603675082242,19.699288551354954,33.05723575626696,50.89296092720781
2023-11-14,69.30301760544418,neutral,0.0,2.180345230668901,14.15999984741211,91.43118382370491,58.249873246169216,30.2266409984729,28.26738371294619,59.17767062197584,43.3559341532422,41.89759019088586,28.352118438073127,20.45453811364096,42.135630385420406,44.889353416118006,43.355934153242195,50.75778869920406
2023-11-15,70.7748527634454,bull,0.0,2.628575930962329,14.18000030517578,92.72869896377084,65.91314290330692,33.04213068942909,30.33033789856,59.04289509700862,45.56016230877326,44.490532210980106,44.15205249112554,29.564200380589725,46.88298099200845,42.29887162131825,45.56016230877326,43.497492686209796
2023-11-16,67.28465264955362,neutral,0.0,1.6282756929373754,14.31999969482422,85.77068132748163,62.9602510801099,24.813957625983942,30.95055627192168,49.81938238329632,40.60311096685366,45.1792412571997,48.415826745240324,23.631232055092276,47.261271353887146,43.11170096576762,40.60311096685366,26.807752730641134
2023-11-17,72.92504642691938,bull,0.0,3.146713991781258,13.800000190734863,97.27264554300535,67.44008907199235,38.1268152242435,34.18150723283176,63.20315385796056,49.810691363229424,48.20009356804895,47.984106064711604,29.595963341661935,49.743033393345804,51.07932605351924,49.810691363229424,45.378773083164134
2023-11-20,73.58886020659817,bull,0.0,3.215598011015097,13.40999984741211,99.6117289081912,67.0638392193283,34.13061482173924,33.584421098189,60.14209967086022,47.13722261540427,47.58663753144528,50.0,28.02786562254557,49.17105140105833,45.00839221762227,47.13722261540427,48.96484539128738
2023-11-21,70.82274644962897,bull,0.0,2.365724062299579,13.350000381469728,90.7431386582492,63.89702683524552,29.814030697021945,35.37988473520888,56.80498397144213,42.73808241876732,45.884026453067335,37.01066562517925,19.267439056012037,41.421829505990786,39.500401047837265,42.73808241876732,50.828581073876514
2023-11-22,67.86561590671407,neutral,0.0,1.3115848994251111,12.850000381469728,82.47839847971457,61.307607151898935,28.28547603816113,33.36048934887427,45.95752392487219,40.06744221014032,38.095230411132505,31.83432133240106,14.802524651362901,30.615437819817302,28.778149541143616,40.067442210140314,38.338795065534015
2023-11-24,67.21107119104974,neutral,0.0,0.9849613700560144,12.460000038146973,77.45840122873366,62.605082423883694,27.88656156773668,36.31507847150446,44.30019019241245,39.05442946978517,39.08719672052875,30.631512165834497,14.475891957259527,25.78851089672225,35.84727005272238,39.05442946978517,30.72221133525378
2023-11-27,66.83456622211067,neutral,0.0,0.9488297264812262,12.6899995803833,74.87757614757535,62.79809811050436,25.87718733767587,39.114897496016944,43.556288089430026,38.49669492778158,38.71997369796361,32.11974568206884,13.129172458000617,21.195732482536485,40.95283556842717,38.49669492778158,16.027187316786772
2023-11-28,66.55946724517571,neutral,0.0,0.8663000334007354,12.6899995803833,74.26221112327642,58.07151045632859,16.442602593876487,35.28858381720802,49.44008238505116,34.788579525987416,34.25197208744769,29.060036572456326,7.162983509075083,15.039133043279818,30.067846994012726,34.788579525987416,13.20855325371069
2023-11-29,67.33322196491925,neutral,0.0,1.1952864365827098,12.979999542236328,72.79024338385283,66.88992198977456,10.534945838157796,40.506052956850624,47.73252534272066,44.95184715934332,45.928052775715166,58.123636825910886,23.802864729492015,26.09399735444258,54.1105662453893,44.951847159343316,16.30654996649873
2023-11-30,71.053570215996,bull,0.0,2.29135109028098,12.920000076293944,79.1495100503838,73.01867489953635,13.401270278275604,49.39148223692198,51.48561921686174,52.534977488952926,51.9491249756034,56.77066109889668,20.905732381252164,27.074346449380627,53.09561490977439,52.534977488952926,0.0
2023-12-01,74.48414233934285,bull,0.0,3.223662740026123,12.630000114440918,88.13144381441603,78.33769577348698,16.27179088847592,49.12919986448956,56.93332248263889,62.15144175141458,59.9730618518703,82.32840823754135,29.155643804148767,33.104024374542476,81.59838290369521,62.15144175141458,0.0
2023-12-04,71.63466845578468,bull,0.0,2.5191205112532256,13.079999923706056,80.47055514565788,76.67641212477645,9.695787331111047,50.07573933375271,55.00741464120369,65.57323204143546,53.5451966994009,83.63509717237534,25.798962103233194,23.384981577138213,79.8167155984873,65.57323204143546,0.0
2023-12-05,69.41536920516185,neutral,0.0,1.7765108889594483,12.850000381469728,80.88835159398073,71.61929364557324,7.672858201095551,46.014147744368415,42.6424263034096,61.2625268357408,44.52220627412047,74.93719407541084,19.839601181612498,12.619617111168388,73.66958093856475,61.2625268357408,0.0
2023-12-06,69.89240635309012,neutral,0.0,1.95970199511466,12.970000267028809,86.12058112242377,65.56647266949096,0.0,47.025570305845655,47.87445922912371,65.38752802686516,44.631544270083545,77.10541520613741,19.676823995200277,11.319624793414988,70.24421906977159,65.38752802686516,0.0
2023-12-07,72.07549691815797,bull,0.0,2.644689215599372,13.0600004196167,91.26455082648428,68.01672022894785,0.0,46.34843710580701,48.03556757748918,69.31536070373096,50.92043378930229,95.53032168117922,26.678352312290944,16.309205385099183,72.7602570250005,69.31536070373096,0.0
2023-12-08,71.39534318434687,bull,0.0,2.2035030827149527,12.350000381469728,91.95457982953144,65.99546986971956,0.0,45.60943365089649,45.45143509270079,65.86023319174535,45.76426859790779,82.77660053215104,21.53120602407117,9.72787558987821,55.95003759147672,65.86023319174535,0.0
2023-12-11,76.63056599232864,bull,0.0,3.8675898359218586,12.630000114440918,100.0,71.82022054490918,0.0,52.83682572867961,55.413588343453625,73.80952380952384,54.895380374014934,91.26580153839498,28.67489979690059,13.31465463758353,59.232334941878584,73.80952380952384,0.0
2023-12-12,78.59575124719265,bull,0.0,4.2701052722290855,12.06999969482422,100.0,76.45959344784887,0.0,57.835669860855376,63.47131074099317,77.74857877114644,62.41043729015756,89.9617878672297,24.1240889884184,5.7345984584266745,49.09543092697234,77.74857877114644,0.0
2023-12-13,83.96613571490403,bull,0.0,5.921300574319233,12.1899995803833,100.0,85.56005259515294,1.1232977044092325,66.76042772859299,72.81210153852741,85.87531586059279,69.09526756910584,100.0,32.677582569553124,25.43659989745396,77.20762332519,85.87531586059279,0.0
2023-12-14,87.93522170625312,bull,0.0,7.208886358982869,12.479999542236328,100.0,94.65059243937874,18.749992087879157,64.212928578619,85.16069261333598,94.92489483866734,83.28754679984725,100.0,46.08108328710598,37.47809782671941,100.0,94.92489483866734,0.0
2023-12-15,94.0890014833005,bull,0.0,8.988220355802534,12.279999732971191,100.0,100.0,22.745623537827782,64.33831293387722,100.0,100.0,92.82983736211409,100.0,52.53911849173749,47.539002873506945,100.0,100.0,0.0
2023-12-18,96.2620694479578,bull,0.0,9.733660974539315,12.5600004196167,100.0,100.0,21.279826482738805,63.94546697289767,100.0,100.0,90.44912667919442,100.0,55.14825374925232,53.373389128876966,100.0,100.0,0.0
2023-12-19,96.96702432641322,bull,0.0,9.93512720873635,12.529999732971191,100.0,100.0,21.02732585377632,64.59572079937588,100.0,100.0,91.1444497771114,100.0,55.179928402719526,58.76459461102219,100.0,100.0,0.0
2023-12-20,95.71651981180749,bull,0.0,9.940735969024429,13.670000076293944,100.0,100.0,19.35823650426267,61.48360588647035,100.0,100.0,90.65511853002091,100.0,53.36630911154556,61.85518149004372,100.0,100.0,0.0
2023-12-21,95.93633375803628,bull,0.0,11.047822095826954,13.649999618530272,100.0,100.0,9.739565675093772,70.33307417425846,100.0,100.0,96.44144204188638,100.0,56.05689548623434,57.739292417649594,100.0,100.0,0.0
2023-12-22,96.62660029729209,bull,0.0,10.580497868106264,13.029999732971191,100.0,100.0,10.596224156821664,70.42862705012038,100.0,100.0,93.97558554972514,100.0,56.64070842051112,58.03890749072733,100.0,100.0,0.0
2023-12-26,96.67113358815512,bull,0.0,11.350152574731332,12.989999771118164,100.0,100.0,24.11217868803451,75.55538896339449,100.0,100.0,97.42200292044086,100.0,62.870316792942376,60.45408353083555,100.0,100.0,0.0
2023-12-27,97.29459966023762,bull,0.0,11.500584734196153,12.43000030517578,100.0,100.0,31.60066236823168,78.50809727074666,100.0,100.0,100.0,100.0,74.61813794627776,66.15839684903142,100.0,100.0,0.0
2023-12-28,97.25006636937458,bull,0.0,13.096262558136695,12.470000267028809,100.0,100.0,24.58488612872124,84.60998057983156,100.0,100.0,100.0,100.0,74.15294094002796,60.129019657384106,100.0,100.0,0.0
2023-12-29,97.2723335456848,bull,0.0,11.869365655233066,12.449999809265137,100.0,100.0,38.862952407525526,82.90092942553625,100.0,100.0,96.8610274700153,100.0,72.05486523004686,58.44920765269885,100.0,100.0,0.0
2024-01-02,96.4373335456848,bull,0.0,11.381364931755478,13.199999809265137,100.0,100.0,47.18374002547549,89.32844251957634,100.0,100.0,100.0,100.0,76.20499099830798,82.47325631871001,100.0,100.0,0.0
2024-01-03,92.82990085820276,bull,0.0,9.198330244719743,14.039999961853027,100.0,100.0,52.27457934432063,82.84366166353792,90.3462009358585,100.0,91.54381032457943,100.0,61.42098714146111,82.89550146153564,100.0,100.0,9.749184695945615
2024-01-04,89.20941248312546,bull,0.0,8.142243783160907,14.130000114440918,94.59164396964232,100.0,27.53699124019045,83.65015455868291,85.9808664388066,93.669413775395,89.1215321864914,100.0,58.569153832094,66.89079877752386,100.0,93.66941377539501,0.0
2024-01-05,88.86489568086932,bull,0.0,7.778368831671689,13.350000381469728,93.60787859860982,100.0,27.33936425379958,80.66826813328605,81.00775885141704,91.02736780340788,84.33855990051238,100.0,53.01721513942932,65.48533253758977,94.96021639606141,91.02736780340788,0.0
2024-01-08,92.67894063023772,bull,0.0,8.832402163589137,13.079999923706056,100.0,100.0,27.95796757664072,87.73948698664987,88.13144560379978,91.31276695977238,85.33052897713651,100.0,51.63570219947995,66.67737179840101,100.0,91.31276695977238,0.0
2024-01-09,94.7759838513617,bull,0.0,9.354635231855044,12.760000228881836,100.0,100.0,19.76954808154592,92.31719174133696,92.05407100604918,94.56455079916157,87.21290279125411,100.0,52.89967760197107,64.93341844746409,100.0,94.56455079916155,0.0
2024-01-10,97.0051338005066,bull,0.0,10.528964798974826,12.6899995803833,100.0,100.0,5.128956274259636,91.4010238003819,100.0,100.0,88.51109868588497,100.0,55.239414960818365,58.90160509519744,100.0,100.0,0.0
2024-01-11,94.93967509360944,bull,0.0,9.29686238793086,12.4399995803833,100.0,100.0,3.265328323654856,86.97490692859773,95.00436161083476,95.17164616407588,81.69643573962554,100.0,53.121274673321686,56.95854497054582,98.27442798591974,95.17164616407587,0.0
2024-01-12,94.95962907857178,bull,0.0,9.389688659866092,12.699999809265137,100.0,100.0,3.6376758316798,86.37681647320113,87.17888056161988,93.43189021778504,77.03043373932857,100.0,49.07491351110023,48.311347256864266,87.96658921610607,93.43189021778504,0.0
2024-01-16,95.7247998301188,bull,0.0,10.461685268530353,13.84000015258789,100.0,100.0,0.0,87.85131347791094,99.45610888128716,100.0,84.8158384721109,100.0,46.631625962460575,52.4596250345632,100.0,100.0,0.0
2024-01-17,94.66713337580362,bull,0.0,10.78097150391537,14.789999961853027,100.0,100.0,0.0,92.11708001600768,100.0,100.0,87.19494934490508,100.0,43.91726361989346,49.730441769499656,100.0,100.0,0.0
2024-01-18,95.40193320592245,bull,0.0,13.180839848897485,14.130000114440918,100.0,100.0,0.0,94.19806161186004,100.0,100.0,95.48471578024183,100.0,52.259957239040375,56.84407639903861,100.0,100.0,0.0
2024-01-19,96.3259997876485,bull,0.0,14.76794182086303,13.300000190734863,100.0,100.0,1.4076318343005454,97.93338194579287,100.0,100.0,100.0,100.0,59.684550324034475,67.91257540119473,100.0,100.0,0.0
2024-01-22,96.44846713383993,bull,0.0,14.190098478615788,13.1899995803833,100.0,100.0,9.565953259481134,98.64867077898892,100.0,100.0,97.31885604848785,100.0,60.92032633301654,60.89799451525031,100.0,100.0,2.944249089763545
2024-01-23,97.16099978764852,bull,0.0,16.18980920764521,12.550000190734863,100.0,100.0,11.38002032759168,100.0,100.0,100.0,100.0,100.0,71.28697580818096,79.91934163555787,100.0,100.0,0.0
2024-01-24,96.50413295110066,bull,0.0,17.676557205453957,13.140000343322754,100.0,100.0,21.62958008941813,100.0,100.0,100.0,94.27846820731318,100.0,0.0,69.80857742273179,100.0,100.0,8.707253709667867
2024-01-25,96.15900021235149,bull,0.0,18.86616983544611,13.449999809265137,100.0,100.0,44.09192938406,100.0,100.0,100.0,100.0,100.0,0.0,77.36619203128154,100.0,100.0,10.885673776984525
2024-01-26,96.37053307851154,bull,0.0,17.378970562058637,13.260000228881836,100.0,100.0,46.11351057800096,100.0,100.0,100.0,94.83624409709364,100.0,0.0,76.65563969316365,100.0,100.0,30.604835902314065
2024-01-29,95.99199957529704,bull,0.0,17.50513627935213,13.600000381469728,100.0,100.0,43.77858224198695,100.0,100.0,100.0,95.09598232018664,100.0,0.0,77.87011800959039,100.0,100.0,30.205320419838433
2024-01-30,96.3148661994934,bull,0.0,16.21361663031704,13.3100004196167,100.0,100.0,50.058843019660415,100.0,100.0,100.0,97.30620710909206,100.0,20.337697437831324,82.03917107209242,100.0,100.0,37.02339504076086
2024-01-31,95.15699957529704,bull,0.0,12.225498831650071,14.350000381469728,100.0,100.0,26.301998559860277,100.0,90.8860701548902,100.0,79.90846595270801,100.0,3.5447062386278674,61.7442566529673,100.0,100.0,15.476489136525394
2024-02-01,95.68026653925575,bull,0.0,12.5701555476883,13.880000114440918,100.0,100.0,31.07984097975931,100.0,93.6587360709504,100.0,80.39726399205666,100.0,0.0,60.30206971406811,100.0,100.0,11.389452925003944
2024-02-02,95.7136662419637,bull,0.0,13.573811274069849,13.850000381469728,100.0,100.0,37.28121130218727,100.0,100.0,100.0,79.9106806169105,91.49732601063471,0.0,53.524571805295416,100.0,100.0,0.6073877712147251
2024-02-05,95.91406658172608,bull,0.0,12.891302054372725,13.670000076293944,100.0,100.0,47.07633964606529,100.0,88.86936714266697,100.0,76.66497300982506,94.3931098719329,0.0,61.195263428060876,100.0,100.0,24.79106829582923
2024-02-06,96.59319953282672,bull,0.0,13.03853315304382,13.0600004196167,100.0,100.0,55.01511680395584,100.0,93.57771730098447,100.0,84.29720388438261,92.55880461523765,30.485304080697173,67.64384230522265,100.0,100.0,40.16950537959797
2024-02-07,96.84926675160725,bull,0.0,14.89896020306012,12.829999923706056,100.0,100.0,57.57575757575757,100.0,100.0,100.0,93.22522030799969,94.63701729830282,40.04868247237443,64.26239951065556,100.0,100.0,44.09251365797374
2024-02-08,96.89380004247028,bull,0.0,13.196788644445755,12.789999961853027,100.0,100.0,57.19336347893784,100.0,100.0,100.0,86.19440557095699,87.98781809299157,38.071007483630524,56.18207027223727,100.0,100.0,48.11948552014479
2024-02-09,96.73793299357096,bull,0.0,13.942040457986373,12.93000030517578,100.0,100.0,45.83380216738004,100.0,100.0,100.0,88.12297339578274,85.78865344953097,43.79834493484276,58.74573033427184,100.0,100.0,41.42896303217171
2024-02-12,95.62459966023762,bull,0.0,11.703174713164511,13.93000030517578,100.0,100.0,46.87353252749433,100.0,86.40703290370428,100.0,76.8452429146302,75.38550346115531,36.43082568094265,50.67446949109162,100.0,100.0,46.010442897410755
2024-02-13,93.48699957529703,bull,0.0,10.000045543769833,15.850000381469728,100.0,100.0,42.7895907641398,100.0,75.0968648850829,100.0,67.15076106269409,56.163707878092616,21.567674274027738,37.093816526238676,93.73877248753399,100.0,59.18142174961467
2024-02-14,95.1235998725891,bull,0.0,10.921775620077634,14.380000114440918,100.0,100.0,52.10974150929755,100.0,86.13804760653994,100.0,68.90912802936806,51.955988281698076,29.175521929343653,41.73852274852597,100.0,100.0,75.71638385774911
2024-02-15,95.53553307851156,bull,0.0,11.424627243701346,14.010000228881836,100.0,100.0,55.49061446667931,100.0,88.73996947329239,100.0,77.71897822186531,72.87784292524775,30.553202950661507,51.23417595126729,100.0,100.0,64.7702921405698
2024-02-16,95.27946692148844,bull,0.0,10.07591081488588,14.239999771118164,96.15802280318891,100.0,54.48061642558939,100.0,82.79763176327654,100.0,79.59827316286356,69.8950453075033,29.6104268191213,57.00570054748728,100.0,100.0,57.676352444666804
2024-02-20,92.75385728500206,bull,0.0,9.636437210982796,15.420000076293944,95.01222569536988,100.0,51.00447981226392,100.0,79.12214024062209,100.0,76.44943371216924,69.35841631175039,29.67540197232345,53.135771326458816,64.20937814112877,100.0,49.2416888721708
2024-02-21,91.82490695376136,bull,0.0,9.331032137092766,15.34000015258789,89.18383772451217,100.0,60.64078613972308,100.0,81.4136049605952,100.0,79.03307314801562,76.28023310362704,34.22379802656601,62.7421977268164,77.69338973589942,100.0,61.10177575994031
2024-02-22,94.94546670913697,bull,0.0,11.57382339308648,14.539999961853027,100.0,100.0,59.419512942257626,100.0,91.22085908321928,100.0,82.05126215593779,77.59802360575114,38.884231743789364,72.09711985282314,93.11545286664686,100.0,69.62721541426416
2024-02-23,95.825,bull,0.0,11.831180967716293,13.75,100.0,100.0,57.857744737200576,100.0,87.92059579818697,100.0,85.85537786174109,78.30303355220954,41.15416648318055,83.25093838764047,81.80154201446628,100.0,64.00799821413712
2024-02-26,95.83613358815512,bull,0.0,11.29861825401206,13.739999771118164,100.0,100.0,59.50974944672245,100.0,86.49401312194667,100.0,81.59643529276323,75.3763979735232,40.32122173334241,76.14202875755988,89.28260819057184,100.0,60.7353265045651
2024-02-27,96.1812663269043,bull,0.0,11.59412840996834,13.43000030517578,100.0,100.0,61.12831957448279,100.0,89.72900347976571,100.0,80.82107152791247,67.79059380697512,37.12209037441223,76.59574468085103,81.17961680853264,100.0,59.16989721883732
2024-02-28,95.7247998301188,bull,0.0,10.98909721092387,13.84000015258789,100.0,100.0,56.73917808565161,100.0,92.62945696683327,100.0,77.24182541102071,65.86541795666196,36.65081386030084,69.40064406210473,79.2078823726698,100.0,74.80755194764939
2024-02-29,96.21466709136962,bull,0.0,10.917966180372328,13.399999618530272,100.0,100.0,56.586701898401934,99.26801681233108,88.92690282695632,100.0,75.25494398047168,63.339567070690066,27.76549947681346,75.02617161935538,73.15757354765846,100.0,79.75160942875954
2024-03-01,96.537533715566,bull,0.0,12.414171352665138,13.109999656677246,100.0,100.0,64.82926986700983,100.0,92.77165460633869,100.0,83.86745579688144,63.01837391602689,34.67113231382275,78.48337134110956,68.88502725327058,100.0,97.39300239567667
2024-03-04,96.11446692148844,bull,0.0,12.343940852624955,13.489999771118164,100.0,100.0,68.40046603992774,100.0,84.49689118045774,100.0,95.23075984074521,77.76115476003649,41.25280673525135,97.61906914646374,88.43493074604443,100.0,97.5732474915459
2024-03-05,95.03453329086304,bull,0.0,11.634876196838317,14.460000038146973,100.0,100.0,80.15501520662801,99.31446410971074,77.0775899448875,100.0,93.47555046343777,72.00430629216999,38.46098762501438,98.9559830243289,90.3026640558336,100.0,100.0
2024-03-06,94.99,bull,0.0,11.321769708265794,14.5,100.0,100.0,85.46407117817263,100.0,70.91069306590687,100.0,93.7951841630102,61.87255583820878,46.88912867756546,91.92885295802917,94.88963056036177,100.0,100.0
2024-03-07,95.05680046717325,bull,0.0,12.010106312468526,14.4399995803833,100.0,100.0,84.23323010811507,100.0,72.48973144038246,100.0,98.45601374240849,75.63346230022523,52.11594749209265,84.7807014724616,100.0,100.0,100.0
2024-03-08,94.72280025482178,bull,0.0,10.843840187299625,14.739999771118164,100.0,100.0,85.46699992716262,100.0,69.17651568153667,100.0,91.44949800508579,75.14033688345819,50.14008417056532,83.65698866553413,96.52059100793238,100.0,99.10177588997222
2024-03-11,94.18839970270793,bull,0.0,10.212540132811831,15.220000267028809,95.47854306172272,100.0,98.52219937788482,98.08633107996364,66.16052817011216,100.0,94.40295780390369,91.01745070881691,58.74349258839735,99.27429160407715,100.0,100.0,100.0
2024-03-12,95.54572183800532,bull,0.0,9.946276602365955,13.84000015258789,100.0,99.19354532726771,90.14332845464774,90.67072684893724,63.88336222187747,96.8987533011146,87.79760996500647,77.93393856188575,51.04325720720955,89.90333204592423,83.49934107677966,96.8987533011146,100.0
