date,score,regime,kospi_60d,sp500_60d,vix,sector_tech,sector_finance,sector_energy,sector_healthcare,sector_consumer,sector_industrials,sector_materials
2023-04-18,74.3556530012181,bull,0.0,4.587915874883253,16.829999923706055,100.0,21.85292857613048,28.22721985396388,48.61843639064413,83.09827756175133,60.6576454989693,43.718283819379266
2023-04-19,70.64504232637495,bull,0.0,3.3511523921263557,16.459999084472656,100.0,17.561523997231163,25.93818607184113,48.43715790649906,74.40665847531454,54.74666209223207,40.728471649979404
2023-04-20,68.04772883478336,neutral,0.0,2.809098675917188,17.170000076293945,100.0,15.902756987783604,23.573425800186133,49.70032276889642,66.91605371950689,50.54597923801947,39.89169472909822
2023-04-21,68.86492607038991,neutral,0.0,2.920657974010044,16.770000457763672,100.0,10.62118629463744,20.751170760401077,52.92090606028295,69.9703201438295,52.19627857367111,34.56827309696898
2023-04-24,65.28496288743908,neutral,0.0,1.8867486623743048,16.889999389648438,90.32908004738256,7.103439857219847,13.322941755542452,54.78432659944372,59.473775954634505,50.645339812561765,35.53843538959518
2023-04-25,57.00147304773368,neutral,0.0,0.0262819907666411,18.76000022888184,76.5910915682519,0.0,13.992110856779384,52.822519932841104,38.3020936907605,39.37116106953943,26.558731471389105
2023-04-26,59.99571060212497,neutral,0.0,0.9512732316018456,18.84000015258789,94.82066000722372,0.0,18.53264163807568,50.18989461631092,44.22166632657944,34.87269728840732,24.163958199429743
2023-04-27,63.64377225493198,neutral,0.0,1.4411519058191935,17.030000686645508,98.72756452522508,0.0,16.084741168570737,46.400694700534274,45.897776577871205,36.20521550961171,20.289434798420388
2023-04-28,64.29953403603976,neutral,0.0,1.2203801216243093,15.779999732971191,91.93014466024636,3.6378134982473327,32.815300120083336,48.2834290058647,37.9223747396152,37.37695472100317,22.655814559420577
2023-05-01,58.94940775617869,neutral,0.0,-0.2844576986285707,16.079999923706055,77.83992403907043,1.1729673860031582,38.50839627473008,54.28313561002081,18.74996946483432,36.217243007323,23.92276796653199
2023-05-02,56.643073981893394,neutral,0.0,-0.4085575760923832,17.780000686645508,77.29770050475523,0.0,18.299226347789475,53.57976083639644,34.14270611765004,33.66552911910349,27.94029406782357
2023-05-03,55.733069340915904,neutral,0.0,-0.4945191467608745,18.34000015258789,79.31307878990086,0.0,11.551934939105294,55.72190147991181,31.009709165248434,32.99221288658295,27.93672273055565
2023-05-04,47.20546511214934,neutral,0.0,-2.468300415390845,20.09000015258789,63.93339900757273,0.0,0.0,48.4939414680678,26.201506276622663,26.243686957604663,18.540656505760992
2023-05-05,60.15044782387663,neutral,0.0,0.4465945255382353,17.190000534057617,83.2487416152517,0.0,8.143019609182574,54.45582902781428,40.01265080486833,36.17356701715863,30.28459766650744
2023-05-08,63.51972703073467,neutral,0.0,1.3872379563273365,16.979999542236328,85.9143620878325,0.0,12.101172752488075,57.809535435267854,42.59555344382849,38.80892977692109,35.74573757889722
2023-05-09,60.42245469341916,neutral,0.0,0.701876102239618,17.709999084472656,84.26412160769677,0.0,0.0,49.69808352427453,48.312521023965225,36.44019649687242,29.580650225691684
2023-05-10,58.968339419365805,neutral,0.0,0.0084620041849836,16.940000534057617,81.58043703754043,0.0,0.0,46.96834500786641,43.61357991556915,30.30465911218184,27.382999218093463
2023-05-11,58.507230816970605,neutral,0.0,-0.1332106529801091,16.93000030517578,76.94880709185799,0.0,0.0,48.38099425945526,40.04076098949817,28.694439077700544,21.627329976892106
2023-05-12,56.94968126068453,neutral,0.0,-0.5670753924550409,17.030000686645508,73.80456931328146,0.0,0.0,50.18920482816998,30.27942720546024,26.07078732651576,20.425228672736285
2023-05-15,62.47773372668426,neutral,0.0,1.1214003983092358,17.1200008392334,87.46733838820026,0.0,0.4051912974220144,54.357129360278655,41.63016764295281,33.391942625999434,29.834302602035354
2023-05-16,60.288836784152046,neutral,0.0,0.7553109587990825,17.989999771118164,94.84334368920004,0.0,5.556902019663035,45.71935436099734,39.53971906074695,23.745529958203072,26.383740325074136
2023-05-17,72.47951160142476,bull,0.0,4.038433760731386,16.8700008392334,100.0,5.948380423367169,16.63494331678379,52.84005795247855,67.00567691142973,43.195613677829,37.55629135471085
2023-05-18,77.21966367638593,bull,0.0,5.186598848094004,16.049999237060547,100.0,9.831503957319974,23.17684563326118,53.3117707740592,72.38858048406289,48.00835723375564,36.78005636812021
2023-05-19,74.0105552296783,bull,0.0,4.477706390528247,16.809999465942383,100.0,7.47961685151833,19.741668888944307,54.30138680461112,68.43869476806037,44.49895620444689,37.47672514418517
2023-05-22,77.32866943773016,bull,0.0,5.606740525532916,17.209999084472656,100.0,7.936062635489414,18.402989179705852,61.39992241776355,75.09384537074588,47.25852140489779,31.70956317653435
2023-05-23,70.84231195761927,bull,0.0,4.101713816625385,18.530000686645508,100.0,2.734886362687938,22.029208602427254,57.336891018037136,63.93847011675531,36.95652436136611,22.685999274149175
2023-05-24,67.68170031065169,neutral,0.0,3.65453032253511,20.030000686645508,100.0,0.0,31.00131310545613,57.62759483108966,62.402091441815145,31.776764084948685,15.171670230407173
2023-05-25,73.35321264192285,bull,0.0,5.058723588719438,19.13999938964844,100.0,0.0,13.323208486847989,53.26875329647114,66.59588334432804,31.454069081806104,9.924818039822
2023-05-26,76.57815359648363,bull,0.0,5.628746333766865,17.950000762939453,100.0,3.1470552324661227,7.486351456594946,49.17802141856693,80.51038802580797,29.42667062617572,7.019509150333732
2023-05-30,71.534240900768,bull,0.0,3.9519119644442657,17.459999084472656,100.0,0.0,0.0,40.59378981333762,72.8282689017718,23.57000181186165,0.0
2023-05-31,68.64667142016958,neutral,0.0,3.245961604426117,17.940000534057617,100.0,0.0,0.0,45.04299135138319,71.9292029615329,17.964801566812753,0.6788034198532813
2023-06-01,79.9973503258023,bull,0.0,5.886304970329803,15.649999618530272,100.0,7.395245576163347,1.970167981873004,56.455165730174464,85.3901988638028,30.12723873058527,15.865915278651066
2023-06-02,85.79043806547863,bull,0.0,7.273531547054479,14.600000381469728,100.0,19.10755286072842,20.55359299094995,65.71036366459,98.95104895104896,42.91924525400094,29.143808647075396
2023-06-05,91.6405983064513,bull,0.0,9.071999339042325,14.729999542236328,100.0,36.4341111721493,24.13384492512161,72.86716880653073,100.0,46.827917292460285,41.424667224003464
2023-06-06,95.5911999575297,bull,0.0,10.93487398079278,13.960000038146973,100.0,51.67021878730856,34.1462228955894,72.35197484555162,100.0,59.44445831607088,55.308274672645055
2023-06-07,95.61346713383992,bull,0.0,10.67908813626226,13.9399995803833,100.0,74.34396220422452,57.28845182001825,65.48162540262699,100.0,70.570882374642,66.6063568496101
2023-06-08,94.46592568113232,bull,0.0,9.558877576928817,13.649999618530272,100.0,63.47999565453151,50.183478772457946,64.19759534374609,100.0,66.03334692584413,58.23019567639105
2023-06-09,95.73593341827392,bull,0.0,10.455736325887187,13.829999923706056,100.0,77.69821214453394,75.65926311647348,66.22861971194689,100.0,77.67186856714576,70.90200509297036
2023-06-12,92.959520648687,bull,0.0,9.56119627105263,15.010000228881836,100.0,67.65075175519581,65.02561505898149,63.29411525352331,100.0,74.67439221795541,67.34031139469516
2023-06-13,94.867533715566,bull,0.0,11.54994805379217,14.609999656677246,100.0,88.08910014885691,75.72430181674146,72.60449075883075,100.0,89.61934316333782,87.67709343820557
2023-06-14,95.68026653925575,bull,0.0,10.654493482521632,13.880000114440918,100.0,82.7237568685509,65.44402586963811,62.759916064641,100.0,83.31624703564206,76.91253142663108
2023-06-15,94.99,bull,0.0,10.566661275027522,14.5,100.0,76.43933807600318,53.66963535119225,67.5761283401149,100.0,85.16417926603032,75.04506313554543
2023-06-16,96.0588000424703,bull,0.0,12.00466034955474,13.539999961853027,100.0,87.79632558625157,63.85358602389564,75.47696147301403,100.0,94.7360055315672,85.85475424907669
2023-06-20,95.68026653925575,bull,0.0,11.142597943100752,13.880000114440918,100.0,84.98871429018679,54.96200740304009,73.73370034148769,100.0,90.09945960235297,76.64389964888159
2023-06-21,96.23595237394824,bull,0.0,9.939585648479031,13.199999809265137,100.0,84.68860333025903,56.997072639790105,66.6535354781221,100.0,90.86264508130412,74.08543611015091
2023-06-22,96.7602001698812,bull,0.0,10.166110738159674,12.90999984741211,100.0,73.23362489299996,39.754840853042055,68.07229994371961,100.0,82.49078179900688,68.99717333781881
2023-06-23,94.48579073471296,bull,0.0,9.494697080261917,13.4399995803833,100.0,71.17163065131733,28.83140492308457,69.48050700252901,100.0,75.75848857517215,62.347255105757625
2023-06-26,86.84595336722448,bull,0.0,7.473286010167346,14.25,100.0,62.550946166387966,30.769221812019364,65.10988394038226,100.0,72.5288399147866,60.59240219557766
2023-06-27,89.45859876255429,bull,0.0,8.086739552319756,13.739999771118164,100.0,67.76731281801891,29.75928917713928,61.164027996406254,100.0,77.68875798866976,64.30009175074753
2023-06-28,84.55066823562424,bull,0.0,6.510820572615983,13.43000030517578,100.0,60.8864216954816,31.286982943426423,54.132519735591366,100.0,70.80450223252916,52.6035094834902
2023-06-29,84.7022341500907,bull,0.0,6.593030232286123,13.539999961853027,100.0,68.78297297214071,15.754214716077811,51.79513103489115,100.0,74.91122248100142,55.72871951555365
2023-06-30,91.10301910097392,bull,0.0,8.529965781256532,13.59000015258789,100.0,78.20431284343184,27.4143990660566,56.87391412376815,100.0,91.52792239929958,67.93751716613767
2023-07-03,92.45376570765782,bull,0.0,8.92850961036864,13.56999969482422,100.0,81.84814297441885,21.433536604073332,44.18123348845311,100.0,98.77297028857984,71.04736045601263
2023-07-05,89.7675523832656,bull,0.0,8.326385816908388,14.18000030517578,100.0,78.75901958582926,26.053191727179748,42.69773484929264,100.0,95.97527770193298,59.41856116876616
2023-07-06,85.14748215841514,bull,0.0,7.361204507372565,15.4399995803833,100.0,73.08171364380085,11.65067100548751,39.09544868824495,100.0,86.99571838332938,53.31207827237934
2023-07-07,84.81603667619564,bull,0.0,7.058030977376517,14.829999923706056,100.0,69.32591209187073,17.156237857113354,31.77470606202899,100.0,85.01257908434351,53.782715063441856
2023-07-10,86.89236012454049,bull,0.0,7.761087935433442,15.06999969482422,100.0,72.7765912589175,20.47266449532077,35.4390906891875,100.0,90.82143554893258,53.284166335734916
2023-07-11,84.83690360953608,bull,0.0,7.067631133825181,14.84000015258789,100.0,74.26286777821662,27.83392314298462,29.323306579275638,100.0,95.17261973188192,53.06673221657039
2023-07-12,89.67480727346907,bull,0.0,8.084802169299632,13.539999961853027,100.0,72.50607503281876,31.37108864537453,31.905290514537626,100.0,94.87628428393664,63.40663635711448
2023-07-13,91.45124193634118,bull,0.0,8.64111246623256,13.609999656677246,100.0,68.34036804375405,35.26685976765216,32.48547345423631,100.0,91.29396408149088,64.43487979158064
2023-07-14,91.07174030401202,bull,0.0,8.437082142167963,13.34000015258789,100.0,63.339319145160175,20.591611315941847,43.11069181369466,100.0,87.14145524024326,59.297799805391584
2023-07-17,92.34000616901672,bull,0.0,8.864321697811949,13.479999542236328,100.0,67.04550315733522,21.301037390669144,39.36173605950961,100.0,89.59612089607556,61.22558062629919
2023-07-18,96.3259997876485,bull,0.0,10.295679377995004,13.300000190734863,100.0,74.44512688445066,30.28777132524131,45.0150426045084,100.0,93.58390140195044,65.78236153660617
2023-07-19,95.81386641184488,bull,0.0,10.455984083065184,13.760000228881836,100.0,78.5971950837488,35.937826990871955,43.96868823840523,100.0,94.57807954620074,67.59605994227375
2023-07-20,94.27879194361653,bull,0.0,9.616297506638416,13.989999771118164,100.0,83.79604284432303,34.23735941593571,49.3706102735882,100.0,95.71145939614983,65.32306377704329
2023-07-21,95.99199957529704,bull,0.0,11.41336453244859,13.600000381469728,100.0,91.29565016754457,47.87384482176272,59.84209591646668,100.0,100.0,76.79583753122805
2023-07-24,95.64686683654784,bull,0.0,12.294166102110138,13.90999984741211,100.0,100.0,62.74993962612403,66.057989188052,100.0,100.0,84.75492598564878
2023-07-25,95.702533715566,bull,0.0,10.449172454011867,13.859999656677246,100.0,89.50580001582671,63.59894267861184,63.14203605269404,100.0,100.0,87.05095260586167
2023-07-26,94.875291053705,bull,0.0,9.52804717595952,13.1899995803833,100.0,86.32806444297131,55.93211657944648,58.46249729460169,100.0,100.0,79.05028012332056
2023-07-27,91.31153374252035,bull,0.0,8.866400071791759,14.40999984741211,100.0,80.98547647503547,58.43529879907512,52.123349948762176,100.0,94.45992818777444,75.89739199043417
2023-07-28,96.29260008494056,bull,0.0,11.230511206722849,13.329999923706056,100.0,94.38600014442284,83.16355854055774,55.79917337188296,100.0,100.0,84.74221154445134
2023-07-31,95.95859987258912,bull,0.0,12.178939337224223,13.630000114440918,100.0,100.0,100.0,52.584996058394125,100.0,100.0,93.56374685813591
2023-08-01,95.62459966023762,bull,0.0,12.693476676575433,13.93000030517578,100.0,100.0,100.0,53.965268505143335,100.0,100.0,94.67705085029672
2023-08-02,90.27954692138508,bull,0.0,9.117924127379885,16.09000015258789,100.0,91.75683259084596,85.52285123860455,49.81284881679561,100.0,100.0,78.99821054982587
2023-08-03,89.37809029536415,bull,0.0,8.790707114091422,15.920000076293944,100.0,91.2291241641507,90.94478013166147,48.38706704904068,100.0,99.1679266260786,77.45592271135223
2023-08-04,87.80181990216366,bull,0.0,8.711946098059986,17.100000381469727,100.0,91.07256143454386,91.49013117025844,49.96220162620592,100.0,94.63115060894262,81.07523748526697
2023-08-07,90.92042929678806,bull,0.0,9.203308941929487,15.770000457763672,100.0,100.0,98.3301721262589,54.330448512790966,100.0,100.0,84.23091045234762
2023-08-08,89.75602502197735,bull,0.0,8.927467430146674,15.989999771118164,100.0,97.61166356536418,100.0,59.78322766570605,100.0,100.0,83.79941209818827
2023-08-09,87.80546527269549,bull,0.0,8.33227959454974,15.960000038146973,100.0,95.76802682150748,100.0,60.32602949209094,100.0,100.0,80.66581952056336
2023-08-10,86.95313422139168,bull,0.0,8.03984039382839,15.850000381469728,100.0,91.82211815099636,100.0,60.8744883721118,100.0,99.26232866916946,76.59976319429447
2023-08-11,90.0014525271662,bull,0.0,8.616995809114215,14.84000015258789,97.71591371713656,98.02255963547486,100.0,68.3784102711263,100.0,100.0,83.9530221946831
2023-08-14,87.82668846166905,bull,0.0,7.957886436572004,14.81999969482422,99.12882385166472,86.15382267878609,100.0,69.31001905659879,100.0,98.48941066194412,81.61472507369112
2023-08-15,78.5159202143747,bull,0.0,5.712415758526279,16.459999084472656,82.8149671139446,72.44956216622128,100.0,68.66872607787818,99.36856689490789,87.59250412343539,69.89036551346368
2023-08-16,76.00369145652411,bull,0.0,5.065627666296835,16.780000686645508,77.97179895101154,73.92640255074541,95.5801242583518,62.33723841826395,97.14613328398433,85.87895244389894,65.07060173831442
2023-08-17,72.01281714543843,bull,0.0,4.239104939774108,17.889999389648438,71.96098361067945,70.36132635132381,100.0,57.76016908186761,89.54857295277658,81.47553450691099,66.74760340258119
2023-08-18,76.56092815259697,bull,0.0,5.40647819095732,17.299999237060547,80.58864571348752,76.33210698926302,100.0,63.57691838191111,93.2865964531316,88.96104147430623,74.80197110023875
2023-08-21,81.7754357039221,bull,0.0,6.914050430872676,17.1299991607666,94.71519431693903,82.64278054787007,98.06854836913756,67.65935069722302,100.0,95.32839763503672,80.93392390908822
2023-08-22,77.87839518860106,bull,0.0,5.691498327240718,16.969999313354492,73.99676292347475,77.78647612583418,100.0,71.16752482180118,100.0,92.26001407854253,82.3622198339717
2023-08-23,78.28359803703373,bull,0.0,5.482399258217052,15.979999542236328,68.72192685596896,78.65151226429307,100.0,73.79835090692461,96.45652103628429,93.77669783903636,80.56140997299195
2023-08-24,72.18763930839606,bull,0.0,4.061092047340598,17.200000762939453,54.07458292552043,76.94709406806228,100.0,72.48699965958478,82.19161543584192,87.98756950293547,81.18815517159845
2023-08-25,78.35641508818487,bull,0.0,5.404044628384175,15.68000030517578,63.483101921986986,85.10707546464442,100.0,71.82586932303043,93.03806806681987,100.0,88.52310495421496
2023-08-28,77.77544674129416,bull,0.0,5.029353996906072,15.079999923706056,62.47363502796461,82.39878395526375,100.0,69.62385607998185,88.85271806392021,97.50743027920058,85.31967234749811
2023-08-29,78.46783417846478,bull,0.0,5.026650189833992,14.449999809265137,69.77233776176502,75.76223293774848,100.0,67.64882821592539,89.64967180968847,86.11056439075799,76.53683457516931
2023-08-30,81.14992195997328,bull,0.0,5.640896626215253,13.880000114440918,76.72651255479974,78.80780251115334,100.0,65.4064310916714,90.3568659317668,92.29850128517698,78.14926791923745
2023-08-31,80.10709114683948,bull,0.0,5.224507242123133,13.56999969482422,79.41534094243215,70.27845211042577,100.0,63.53126387129255,86.45278756526172,86.48260340015186,74.55383589743488
2023-09-01,82.61711952741595,bull,0.0,5.817195909189143,13.09000015258789,89.1016978414257,72.91227828867859,100.0,66.95179503073018,86.82844864760371,80.78351702365912,74.20264474235934
2023-09-05,77.95310812340878,bull,0.0,4.72527251346917,14.010000228881836,85.23215454209227,68.10502089680611,100.0,58.34486270434975,79.36957802505958,70.9408937783464,66.38207921774482
2023-09-06,74.63204733698463,bull,0.0,3.8759141373899455,14.449999809265137,76.95624511529849,67.6470303935271,100.0,54.02546797461856,71.96030386194093,70.06836205619034,69.55693884740906
2023-09-07,70.38840195162209,bull,0.0,2.586120458075736,14.399999618530272,58.28321435999446,66.44538582774324,100.0,54.46939481397024,64.57583321251244,64.69022830111145,64.86895534400823
2023-09-08,69.14207845819277,neutral,0.0,2.025183588422186,13.84000015258789,56.27014200465359,64.39710677982919,100.0,51.93840553023505,59.29559324288087,56.23020895019444,53.69461900286816
2023-09-11,71.19283279297373,bull,0.0,2.627049901597567,13.800000190734863,53.7120780468326,68.81963315958713,100.0,60.63749745540355,73.3765934512099,57.73666777093074,57.976755539142346
2023-09-12,64.67314031126428,neutral,0.0,0.8147619404862194,14.229999542236328,38.28949355116741,65.45315087178012,100.0,52.19332107737069,65.27334870292518,48.39043761388202,52.5137707993379
2023-09-13,67.16531922167184,neutral,0.0,1.311915613608483,13.479999542236328,43.59085054157731,66.52764644324367,100.0,52.3069381263694,70.13462180434855,45.87484522349246,48.34864438491494
2023-09-14,72.36718462297246,bull,0.0,2.652035284963028,12.81999969482422,51.6020128161025,77.57682338043799,100.0,56.53893386872129,72.38629264678482,56.52278470192591,64.82864332347644
2023-09-15,68.90887512020551,neutral,0.0,1.9385225233205627,13.789999961853027,49.34957063902857,75.49792505328375,100.0,52.47076626292475,69.69383638346011,50.81082784496789,57.4524712234616
2023-09-18,67.66300962996036,neutral,0.0,1.63490288898811,14.0,46.62758388127748,78.74086569725253,100.0,46.2624378023473,56.6610781279356,52.97877749783859,54.10858854965801
2023-09-19,69.42089301821972,neutral,0.0,2.1990077907961147,14.109999656677246,51.80848097369624,80.3909248892672,100.0,48.3333240855824,60.0332649908037,54.69597807982147,57.78213582065457
2023-09-20,66.59466235430381,neutral,0.0,1.6951588209609405,15.140000343322754,47.49164976814736,77.85435585441054,100.0,51.219075520833336,61.510422043358616,48.55961660497361,47.267065581327664
2023-09-21,54.58661218821573,neutral,0.0,-1.1056560377491476,17.540000915527344,30.43807040044356,65.03185324316459,100.0,47.97633145609632,37.08344026253458,34.58107970954583,30.46299323092151
2023-09-22,54.32490058360469,neutral,0.0,-1.2977295700968172,17.200000762939453,31.181243228711253,62.32878859840936,100.0,48.54437720690159,30.388037838152982,32.9205878405447,33.288116531376986
2023-09-25,54.51135074251124,neutral,0.0,-1.3419949046575177,16.899999618530273,31.8861839127212,54.7876051324689,100.0,48.020991577353136,32.82444311059458,30.68790306876452,31.05967924389259
2023-09-26,43.4673985218156,neutral,0.0,-3.9738202650800742,18.940000534057617,15.805822650674386,43.77042153141482,100.0,38.77421900300428,18.08198429497583,19.34400927243003,19.71157170217431
2023-09-27,43.96803366941005,neutral,0.0,-4.064110128516585,18.21999931335449,17.519730486996245,40.26548941438436,100.0,40.35250190705887,10.72384512959536,22.750145920882325,17.900913995591303
2023-09-28,47.4667217337235,neutral,0.0,-3.3084234289185943,17.34000015258789,23.755935657503624,44.82704301101943,100.0,42.96949912392729,15.683742524142689,27.332316080749493,34.90079482814868
2023-09-29,48.959893228589166,neutral,0.0,-2.800351878530183,17.520000457763672,26.65150696508324,44.48415717826144,100.0,43.18112656669428,25.82168432997446,28.388062143132675,37.645903643230014
2023-10-02,49.81643843928727,neutral,0.0,-2.513328264356396,17.610000610351562,33.87943444892745,39.58022090265574,98.27327227362466,48.29456418059592,25.615531838680106,22.645961744116995,27.04335410130211
2023-10-03,42.165356391989306,neutral,0.0,-4.083872853063609,19.780000686645508,24.426195409563263,29.697648511731074,93.66249551859735,40.00151508198986,12.622882471397489,12.77041727213902,25.868024439612462
2023-10-04,43.93566079091357,neutral,0.0,-3.953581788208105,18.57999992370605,29.305949056239964,27.59228461262388,65.26259430040855,41.96461392448654,17.836073698233157,8.845655421185882,26.773971503717252
2023-10-05,41.26615504177194,neutral,0.0,-4.784493563914949,18.489999771118164,24.56606776049681,26.71708002914981,57.382697155293386,45.9907736676824,11.35377454846433,6.935367829173927,14.861633904185283
2023-10-06,43.47667469841514,neutral,0.0,-4.468697335653681,17.450000762939453,27.219861619015973,29.11834910344103,62.37150134002296,51.00190561401136,10.279702775897915,12.590647649655516,15.611927544892723
2023-10-09,45.53432890389325,neutral,0.0,-3.767901074010249,17.700000762939453,30.39658804504825,32.62775727432139,93.8305687978453,45.292368021609306,9.581524303494966,21.22732729547412,18.952644332865543
2023-10-10,46.712477077433576,neutral,0.0,-3.6382366474303263,17.030000686645508,25.061717022923386,31.49215549137664,95.57753690035604,49.92370605823944,12.734125056211589,22.2986907351141,23.482131250492042
2023-10-11,46.85825079151184,neutral,0.0,-3.9084647115820936,16.09000015258789,24.092986179647237,26.83725064294608,83.18716908860375,44.05615492863364,12.489337883656646,22.498408599983435,20.948938102527137
2023-10-12,43.440717882439685,neutral,0.0,-4.733324456892851,16.690000534057617,25.724387280817727,21.81093960058856,80.69383429608374,37.56410922846277,5.839959385771877,18.424903936330296,16.423267004604234
2023-10-13,41.06833027088564,neutral,0.0,-4.566621020663019,19.31999969482422,28.464430015567043,19.33292936502757,86.08185109788053,32.61416714256106,14.987711917208728,12.205870273953266,13.577748807417365
2023-10-16,46.68349589122548,neutral,0.0,-3.5868115384184884,17.209999084472656,33.30777062453173,25.89340571233091,84.93475193608319,31.39310364137816,22.394424268061385,19.329068765391987,18.059710602262147
2023-10-17,44.61483935202733,neutral,0.0,-3.983628474695755,17.8799991607666,30.219917164598108,23.595543061826163,81.9285159786199,31.79344983322414,20.42414998972404,19.71766238137436,21.193882607950588
2023-10-18,37.94801544134664,bear,0.0,-5.536115596935609,19.21999931335449,19.909209096960325,18.476115216587328,83.96817113375938,27.811309381033112,10.454274687179256,8.964072134580121,0.8887147672414528
2023-10-19,32.89840935884651,bear,0.0,-6.322877319756937,21.399999618530277,23.588540325116377,9.527811693343835,82.85351580110151,23.41488210143617,0.0,1.5530339641741264,0.0
2023-10-20,30.617141143503293,bear,0.0,-6.903717962735145,21.709999084472656,16.932496700303233,8.297748134213478,77.281259482146,25.03525460806056,0.0,0.7672356679340311,0.0
2023-10-23,28.55573540677764,bear,0.0,-7.969699097662753,20.3700008392334,11.194792151525256,4.545444693447379,67.18115684373589,20.670907012473823,0.0,0.0,0.0
2023-10-24,31.89015220986775,bear,0.0,-7.4369745663792735,18.96999931335449,13.302463838767274,5.9864074558594496,50.40008968986094,25.773415332314045,0.0,0.0,0.0
2023-10-25,26.920155830078677,bear,0.0,-8.520493072601154,20.190000534057617,7.066899350751953,4.2880952514633535,51.83760018344892,23.997770810353213,0.0,0.0,0.0
2023-10-26,26.995215951951213,bear,0.0,-8.334315112485925,20.68000030517578,9.708449663028873,7.1795588846404,54.538570793243046,18.998084595672324,0.0,0.0,0.0
2023-10-27,25.648393768042094,bear,0.0,-8.541301716694305,21.270000457763672,14.269223000355169,0.0,37.4999670389073,13.385278523727294,0.0,0.0,0.0
2023-10-30,32.6459758109026,bear,0.0,-6.949707256729221,19.75,25.724475985059293,8.464601281087013,38.43767516579362,17.635980134069925,0.0,1.0347437023132215,3.0333941439078558
2023-10-31,33.65485498967129,bear,0.0,-7.184783706956033,18.13999938964844,27.77323202649502,7.062135812268622,39.485208732158895,14.944402770986194,0.0,0.0,2.092219895250942
2023-11-01,39.64354255041464,bear,0.0,-5.812356954571651,16.8700008392334,40.7820146976033,14.22460083784145,35.93482464082521,12.359205851071486,0.0,2.3700402552513964,7.166859334155461
2023-11-02,49.17899388134009,neutral,0.0,-3.355861886562328,15.65999984741211,55.6209833587344,28.747852452504176,44.40990706355254,19.83397754180362,15.00677075647539,11.930084904570265,17.909278960082887
2023-11-03,52.9586520507697,neutral,0.0,-2.4724644357334458,14.90999984741211,60.76482434378545,34.64849725002457,39.49626953287407,22.48387573915945,20.40516250610059,17.298313539554144,24.924676396850654
2023-11-06,53.89953243814857,neutral,0.0,-2.1968801538856275,14.890000343322754,67.94489428465529,32.2451613861728,26.64068683898914,22.69107480608224,22.60192380135524,15.286079525350615,23.88781654331619
2023-11-07,53.045217319878674,neutral,0.0,-2.479894663884419,14.8100004196167,65.3927851376009,32.496449649606085,18.05186658956593,21.597605733662604,26.41565284248266,13.967692774585885,13.691169109438029
2023-11-08,57.57519839331619,neutral,0.0,-1.241140545710584,14.449999809265137,73.46776136595297,42.10755729349842,21.99404827180208,22.67294747737604,31.7174861344658,21.03401848663151,22.83874837892914
2023-11-09,56.464712079940526,neutral,0.0,-1.2937263887589312,15.289999961853027,76.03885985853705,40.77867284939464,24.6835359688194,16.44367817212978,28.654118465398568,22.648186039078716,21.975302990571947
2023-11-10,65.44715396260929,neutral,0.0,1.026926214264967,14.170000076293944,94.95779538252808,48.82315641211972,24.243810248270226,22.992211135555507,45.00090506343214,33.54395589571098,28.476027429581006
2023-11-13,64.55885656176498,neutral,0.0,0.95749704497603,14.760000228881836,90.94930273090311,48.23427113741408,22.97604124357501,25.54857021271346,48.24785653699227,33.05723575626696,27.85474607227302
2023-11-14,69.30301760544418,neutral,0.0,2.180345230668901,14.15999984741211,91.43118382370491,58.249873246169216,30.2266409984729,28.26738371294619,59.17767062197584,43.3559341532422,41.89759019088586
2023-11-15,70.7748527634454,bull,0.0,2.628575930962329,14.18000030517578,92.72869896377084,65.91314290330692,33.04213068942909,30.33033789856,59.04289509700862,45.56016230877326,44.490532210980106
2023-11-16,67.28465264955362,neutral,0.0,1.6282756929373754,14.31999969482422,85.77068132748163,62.9602510801099,24.813957625983942,30.95055627192168,49.81938238329632,40.60311096685366,45.1792412571997
2023-11-17,72.92504642691938,bull,0.0,3.146713991781258,13.800000190734863,97.27264554300535,67.44008907199235,38.1268152242435,34.18150723283176,63.20315385796056,49.810691363229424,48.20009356804895
2023-11-20,73.58886020659817,bull,0.0,3.215598011015097,13.40999984741211,99.6117289081912,67.0638392193283,34.13061482173924,33.584421098189,60.14209967086022,47.13722261540427,47.58663753144528
2023-11-21,70.82274644962897,bull,0.0,2.365724062299579,13.350000381469728,90.7431386582492,63.89702683524552,29.814030697021945,35.37988473520888,56.80498397144213,42.73808241876732,45.884026453067335
2023-11-22,67.86561590671407,neutral,0.0,1.3115848994251111,12.850000381469728,82.47839847971457,61.307607151898935,28.28547603816113,33.36048934887427,45.95752392487219,40.06744221014032,38.095230411132505
2023-11-24,67.21107119104974,neutral,0.0,0.9849613700560144,12.460000038146973,77.45840122873366,62.605082423883694,27.88656156773668,36.31507847150446,44.30019019241245,39.05442946978517,39.08719672052875
2023-11-27,66.83456622211067,neutral,0.0,0.9488297264812262,12.6899995803833,74.87757614757535,62.79809811050436,25.87718733767587,39.114897496016944,43.556288089430026,38.49669492778158,38.71997369796361
2023-11-28,66.55946724517571,neutral,0.0,0.8663000334007354,12.6899995803833,74.26221112327642,58.07151045632859,16.442602593876487,35.28858381720802,49.44008238505116,34.788579525987416,34.25197208744769
