date,av_sentiment_avg,av_sentiment_std,av_bullish_ratio,av_bearish_ratio,news_count,candidates_count,negation_filtered,gpt_interpreted,gpt_calls_new,active_events_count,event_adjustment,conflicts_count,conflict_penalty,sanity_corrections,active_events,has_war,has_rate_hike,has_rate_cut,has_rate_event,has_geopolitical,has_tariff,has_export_ban,has_earnings_shock,has_oil_surge,has_banking_crisis,has_inflation,has_fed_statement
2023-11-30,0.2358,0.2993,0.659,0.106,170,3,0,3,1,2,2.4,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2023-12-01,0.1971,0.3172,0.6,0.118,170,3,0,3,2,3,-7.6,1,-2,0,"수출규제,금리정책_인상,금리정책_인하",0,1,1,1,0,0,1,0,0,0,0,0
2023-12-02,0.1064,0.3584,0.438,0.219,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,0.2314,0.2937,0.662,0.138,65,1,0,1,1,1,-7.0,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-04,0.2247,0.2476,0.609,0.098,174,2,0,2,2,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-05,0.2062,0.3125,0.574,0.113,195,5,0,5,5,3,-9.7,1,-2,0,"금리정책_인하,실적쇼크,금리정책_인상",0,1,1,1,0,0,0,1,0,0,0,0
2023-12-06,0.1898,0.2806,0.568,0.108,176,6,0,6,6,4,-0.9,1,-2,0,"금리정책_인하,지정학_긴장,은행위기,금리정책_인상",0,1,1,1,1,0,0,0,0,1,0,0
2023-12-07,0.1865,0.2875,0.607,0.114,211,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,0.1674,0.2218,0.541,0.11,109,2,0,2,2,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2023-12-09,0.1581,0.2897,0.574,0.128,47,2,0,2,2,2,-5.0,0,0,0,"은행위기,지정학_긴장",0,0,0,0,1,0,0,0,0,1,0,0
2023-12-10,0.0973,0.382,0.571,0.229,35,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0.1369,0.3422,0.49,0.166,151,5,1,5,5,4,-3.6,0,0,0,"금리정책_인하,실적쇼크,지정학_긴장,은행위기",0,0,1,1,1,0,0,1,0,1,0,0
2023-12-12,0.1976,0.3004,0.593,0.098,246,3,0,3,2,1,4.7,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2023-12-13,0.1933,0.3044,0.577,0.104,182,2,0,2,2,2,-4.4,0,0,0,"금리정책_인상,수출규제",0,1,0,1,0,0,1,0,0,0,0,0
2023-12-14,0.1563,0.3196,0.546,0.172,238,8,0,8,7,4,-6.8,1,-2,0,"지정학_긴장,금리정책_인하,전쟁,금리정책_인상",1,1,1,1,1,0,0,0,0,0,0,0
2023-12-15,0.1761,0.2773,0.549,0.157,153,1,0,1,0,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-16,0.0879,0.239,0.35,0.1,20,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0.1139,0.3392,0.559,0.235,34,1,0,1,1,1,2.9,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2023-12-18,0.2149,0.3294,0.632,0.121,174,0,1,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,0.2025,0.3115,0.629,0.137,175,3,1,3,3,2,-7.6,0,0,0,"지정학_긴장,인플레이션",0,0,0,0,1,0,0,0,0,0,1,0
2023-12-20,0.1624,0.3153,0.555,0.158,209,3,0,3,3,2,-3.0,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2023-12-21,0.1961,0.268,0.598,0.112,169,3,0,3,3,2,-1.1,0,0,0,"실적쇼크,금리정책_인하",0,0,1,1,0,0,0,1,0,0,0,0
2023-12-22,0.1383,0.3114,0.556,0.17,135,3,0,3,3,3,-4.9,1,-2,0,"지정학_긴장,금리정책_인하,금리정책_인상",0,1,1,1,1,0,0,0,0,0,0,0
2023-12-23,0.0748,0.3147,0.341,0.171,41,1,0,1,1,1,-2.1,0,0,1,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2023-12-24,-0.0381,0.4376,0.333,0.333,15,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,0.2208,0.3232,0.652,0.13,23,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,0.1242,0.3341,0.496,0.16,119,1,0,1,1,1,-2.5,0,0,0,인플레이션,0,0,0,0,0,0,0,0,0,0,1,0
2023-12-27,0.1769,0.3784,0.584,0.156,77,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,0.1152,0.322,0.473,0.248,129,5,0,5,5,4,-12.3,1,-2,0,"금리정책_인하,유가급등,금리정책_인상,인플레이션",0,1,1,1,0,0,0,0,1,0,1,0
2023-12-29,0.11,0.3131,0.495,0.232,99,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2023-12-30,0.093,0.182,0.304,0.087,23,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,0.2247,0.2957,0.625,0.123,1000,21,0,21,21,3,-30.0,0,0,0,"금리정책_인상,은행위기,실적쇼크",0,1,0,1,0,0,0,1,0,1,0,0
2024-01-01,0.2189,0.3028,0.583,0.1,60,2,0,2,2,2,-2.4,0,0,0,"전쟁,금리정책_인하",1,0,1,1,0,0,0,0,0,0,0,0
2024-01-02,0.1943,0.3046,0.575,0.145,221,6,0,6,5,4,-5.4,0,0,1,"금리정책_인하,지정학_긴장,수출규제,전쟁",1,0,1,1,1,0,1,0,0,0,0,0
2024-01-03,0.2067,0.3044,0.59,0.119,278,5,0,5,3,2,2.8,0,0,1,"금리정책_인하,수출규제",0,0,1,1,0,0,1,0,0,0,0,0
2024-01-04,0.2048,0.3,0.599,0.119,269,3,0,3,2,2,-0.8,0,0,0,"은행위기,금리정책_인하",0,0,1,1,0,0,0,0,0,1,0,0
2024-01-05,0.1736,0.2956,0.57,0.134,172,1,0,1,1,1,-4.2,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2024-01-06,0.1015,0.4831,0.55,0.3,20,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,0.1604,0.367,0.618,0.162,68,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,0.2291,0.2813,0.65,0.084,237,2,0,2,2,1,5.0,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-01-09,0.2315,0.2906,0.661,0.121,289,6,0,6,5,2,-2.5,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2024-01-10,0.1949,0.3311,0.593,0.168,268,4,0,4,3,1,-5.0,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-01-11,0.2275,0.2882,0.622,0.108,259,6,0,6,5,4,-7.5,1,-2,0,"은행위기,금리정책_인상,금리정책_인하,수출규제",0,1,1,1,0,0,1,0,0,1,0,0
2024-01-12,0.1606,0.3184,0.57,0.182,165,6,0,6,3,4,-4.8,1,-2,0,"수출규제,금리정책_인하,은행위기,금리정책_인상",0,1,1,1,0,0,1,0,0,1,0,0
2024-01-13,0.1122,0.3096,0.471,0.235,17,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,0.2226,0.2471,0.638,0.069,58,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,0.2451,0.2644,0.644,0.085,118,1,0,1,1,1,1.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-01-16,0.1839,0.3087,0.591,0.167,269,3,0,3,3,2,-2.9,0,0,0,"금리정책_인하,실적쇼크",0,0,1,1,0,0,0,1,0,0,0,0
2024-01-17,0.1876,0.3144,0.611,0.149,262,7,0,7,6,3,-3.5,1,-2,0,"지정학_긴장,금리정책_인하,금리정책_인상",0,1,1,1,1,0,0,0,0,0,0,0
2024-01-18,0.1614,0.315,0.541,0.158,279,5,0,5,2,3,0.8,0,0,0,"실적쇼크,금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,1,0,0,0,0
2024-01-19,0.1144,0.3322,0.479,0.207,169,1,0,1,1,1,1.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-01-20,0.1131,0.3909,0.5,0.286,14,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,0.2107,0.2834,0.616,0.137,73,2,0,2,2,2,0.8,0,0,0,"금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,0,0,0,0,0
2024-01-22,0.1783,0.3263,0.593,0.171,275,3,1,3,3,2,-2.0,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2024-01-23,0.1925,0.3392,0.593,0.192,214,1,0,1,0,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-01-24,0.2532,0.2831,0.672,0.102,244,6,0,6,6,4,-7.5,1,-2,0,"금리정책_인상,수출규제,금리정책_인하,실적쇼크",0,1,1,1,0,0,1,1,0,0,0,0
2024-01-25,0.1911,0.3067,0.585,0.129,287,9,0,9,8,5,-8.3,1,-2,0,"금리정책_인하,금리정책_인상,수출규제,실적쇼크,인플레이션",0,1,1,1,0,0,1,1,0,0,1,0
2024-01-26,0.1777,0.3028,0.576,0.152,151,5,0,5,2,2,3.0,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-01-27,0.2155,0.2315,0.632,0.105,19,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,0.2499,0.2718,0.644,0.111,45,3,0,3,3,1,6.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-01-29,0.2379,0.2937,0.656,0.095,262,3,0,3,1,2,1.2,0,0,0,"수출규제,금리정책_인하",0,0,1,1,0,0,1,0,0,0,0,0
2024-01-30,0.1985,0.3076,0.619,0.141,291,5,0,5,5,3,-3.2,0,0,1,"은행위기,금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,0,0,1,0,0
2024-01-31,0.1811,0.3032,0.568,0.156,352,9,2,9,8,2,-9.9,0,0,2,"은행위기,금리정책_인하",0,0,1,1,0,0,0,0,0,1,0,0
2024-02-01,0.2145,0.31,0.605,0.126,286,6,0,6,6,5,-7.0,1,-2,0,"은행위기,금리정책_인상,금리정책_인하,관세,지정학_긴장",0,1,1,1,1,1,0,0,0,1,0,0
2024-02-02,0.1718,0.2794,0.536,0.129,209,6,0,6,5,3,-1.9,0,0,0,"금리정책_인하,은행위기,수출규제",0,0,1,1,0,0,1,0,0,1,0,0
2024-02-03,0.0706,0.3121,0.5,0.25,16,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,0.195,0.3007,0.564,0.127,55,1,0,1,1,1,2.1,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2024-02-05,0.1646,0.3276,0.546,0.155,251,3,0,3,2,2,-2.1,0,0,0,"금리정책_인상,실적쇼크",0,1,0,1,0,0,0,1,0,0,0,0
2024-02-06,0.1837,0.3201,0.588,0.149,308,2,0,2,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-02-07,0.2104,0.2898,0.576,0.111,271,3,0,3,3,2,-5.9,0,0,0,"금리정책_인상|지정학_긴장,은행위기",0,1,0,1,1,0,0,0,0,1,0,0
2024-02-08,0.2028,0.3112,0.619,0.146,294,7,0,7,7,3,0.8,1,-2,1,"금리정책_인상,금리정책_인하,실적쇼크",0,1,1,1,0,0,0,1,0,0,0,0
2024-02-09,0.1705,0.3372,0.571,0.174,247,4,0,4,3,2,-9.5,0,0,0,"실적쇼크,금리정책_인상",0,1,0,1,0,0,0,1,0,0,0,0
2024-02-10,0.1471,0.3686,0.559,0.176,34,1,0,1,1,1,-2.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-02-11,0.2175,0.3371,0.694,0.145,62,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,0.2036,0.3071,0.614,0.141,241,3,0,3,3,2,-5.6,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2024-02-13,0.2095,0.3295,0.642,0.142,274,2,1,2,1,2,-3.1,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-02-14,0.1727,0.3197,0.586,0.173,295,5,0,5,5,4,-5.5,0,0,0,"금리정책_인하,지정학_긴장,실적쇼크,인플레이션",0,0,1,1,1,0,0,1,0,0,1,0
2024-02-15,0.2183,0.3235,0.583,0.124,283,7,0,7,7,2,-4.9,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2024-02-16,0.1803,0.3758,0.56,0.194,191,4,0,4,3,2,-2.0,0,0,0,"금리정책_인하,수출규제",0,0,1,1,0,0,1,0,0,0,0,0
2024-02-17,0.1424,0.3611,0.548,0.238,42,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,0.2529,0.2853,0.71,0.161,31,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,0.228,0.28,0.678,0.119,118,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2024-02-20,0.1755,0.3117,0.575,0.163,355,5,0,5,4,3,-9.2,0,0,0,"지정학_긴장,전쟁,금리정책_인하",1,0,1,1,1,0,0,0,0,0,0,0
2024-02-21,0.1845,0.3057,0.584,0.134,231,4,0,4,3,4,-10.5,0,0,0,"수출규제,은행위기,금리정책_인상,지정학_긴장",0,1,0,1,1,0,1,0,0,1,0,0
2024-02-22,0.1889,0.2918,0.574,0.151,390,6,0,6,6,2,0.5,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-02-23,0.1646,0.3122,0.515,0.16,268,6,0,6,5,2,-6.2,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-02-24,0.2154,0.2787,0.6,0.086,35,3,0,3,3,1,-5.0,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-02-25,0.1876,0.2806,0.625,0.125,72,2,0,2,1,1,-2.1,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2024-02-26,0.1996,0.3026,0.57,0.133,270,7,0,7,7,5,-17.1,0,0,0,"실적쇼크,지정학_긴장,전쟁,금리정책_인상,관세",1,1,0,1,1,1,0,1,0,0,0,0
2024-02-27,0.2273,0.3198,0.641,0.145,379,8,0,8,5,4,-9.1,0,0,0,"수출규제,지정학_긴장,금리정책_인하,실적쇼크",0,0,1,1,1,0,1,1,0,0,0,0
2024-02-28,0.2041,0.2991,0.614,0.147,251,2,0,2,2,2,-4.6,0,0,0,"실적쇼크,수출규제",0,0,0,0,0,0,1,1,0,0,0,0
2024-02-29,0.2224,0.292,0.624,0.128,290,5,1,5,5,5,-13.9,0,0,1,"금리정책_인상,은행위기,인플레이션,지정학_긴장,실적쇼크",0,1,0,1,1,0,0,1,0,1,1,0
2024-03-01,0.1689,0.3082,0.542,0.163,240,3,0,3,3,2,-2.0,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-03-02,-0.0411,0.2487,0.154,0.385,13,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,0.2668,0.2795,0.679,0.077,78,1,0,1,1,1,1.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-03-04,0.2442,0.2721,0.629,0.086,361,9,0,9,8,4,-3.5,1,-2,0,"금리정책_인하,금리정책_인상,수출규제,은행위기",0,1,1,1,0,0,1,0,0,1,0,0
2024-03-05,0.2381,0.262,0.664,0.082,244,4,0,4,3,2,2.5,0,0,0,"금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,0,0,0,0,0
2024-03-06,0.2162,0.2843,0.654,0.111,243,9,0,9,6,6,-13.8,1,-2,0,"지정학_긴장,금리정책_인상,실적쇼크,전쟁,금리정책_인하,은행위기",1,1,1,1,1,0,0,1,0,1,0,0
2024-03-07,0.1859,0.3079,0.595,0.139,237,2,0,2,0,2,-6.7,0,0,0,"지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,0,0,0
2024-03-08,0.149,0.3025,0.53,0.171,164,2,0,2,2,2,-5.5,0,0,0,"수출규제,실적쇼크",0,0,0,0,0,0,1,1,0,0,0,0
2024-03-09,0.1456,0.3565,0.52,0.2,25,3,0,3,3,3,-5.2,1,-2,0,"금리정책_인하,금리정책_인상,실적쇼크",0,1,1,1,0,0,0,1,0,0,0,0
2024-03-10,0.2691,0.2682,0.703,0.062,64,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,0.2451,0.2869,0.649,0.095,231,3,0,3,3,2,-5.0,0,0,0,"전쟁,관세",1,0,0,0,0,1,0,0,0,0,0,0
2024-03-12,0.2076,0.3039,0.604,0.119,285,6,0,6,6,4,-1.1,0,0,1,"수출규제,은행위기,금리정책_인하,지정학_긴장",0,0,1,1,1,0,1,0,0,1,0,0
2024-03-13,0.1814,0.3291,0.61,0.172,290,4,0,4,3,3,0.4,0,0,1,"금리정책_인하,은행위기,수출규제",0,0,1,1,0,0,1,0,0,1,0,0
2024-03-14,0.1895,0.3199,0.57,0.174,258,2,0,2,2,2,-0.4,0,0,0,"금리정책_인하,실적쇼크",0,0,1,1,0,0,0,1,0,0,0,0
2024-03-15,0.1624,0.3027,0.561,0.191,157,2,0,2,0,2,-0.4,0,0,0,"금리정책_인하,실적쇼크",0,0,1,1,0,0,0,1,0,0,0,0
2024-03-16,-0.0954,0.4429,0.4,0.5,10,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,0.249,0.2942,0.697,0.079,76,2,0,2,2,1,1.4,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-03-18,0.2414,0.3072,0.67,0.116,233,4,0,4,2,2,1.9,0,0,0,"관세,금리정책_인하",0,0,1,1,0,1,0,0,0,0,0,0
2024-03-19,0.2332,0.2902,0.632,0.12,266,1,0,1,1,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2024-03-20,0.1828,0.3071,0.567,0.148,277,4,0,4,4,2,1.4,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2024-03-21,0.1712,0.3125,0.565,0.173,283,9,0,9,9,5,-7.6,1,-2,0,"금리정책_인하,금리정책_인상,전쟁,실적쇼크,지정학_긴장",1,1,1,1,1,0,0,1,0,0,0,0
2024-03-22,0.1194,0.3049,0.462,0.199,156,4,0,4,2,3,-1.3,0,0,0,"지정학_긴장,수출규제,금리정책_인하",0,0,1,1,1,0,1,0,0,0,0,0
2024-03-23,0.1166,0.2499,0.364,0.091,11,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-24,0.2236,0.2899,0.574,0.059,68,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-25,0.2284,0.3083,0.632,0.105,258,2,0,2,2,1,4.0,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-03-26,0.2058,0.3108,0.589,0.136,287,2,0,2,0,1,4.0,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-03-27,0.2099,0.2899,0.641,0.123,276,5,0,5,5,3,0.5,1,-2,1,"금리정책_인하,금리정책_인상,은행위기",0,1,1,1,0,0,0,0,0,1,0,0
2024-03-28,0.1994,0.2894,0.584,0.135,281,5,0,5,3,2,-0.9,1,-2,0,"금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,0,0,0
2024-03-29,0.1597,0.2912,0.554,0.145,83,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-30,0.0517,0.3041,0.441,0.235,34,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-03-31,0.2447,0.3297,0.701,0.104,77,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,0.217,0.2995,0.614,0.122,246,2,0,2,2,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-02,0.2368,0.2998,0.665,0.11,272,2,0,2,1,2,0.0,0,0,0,"금리정책_인하,지정학_긴장",0,0,1,1,1,0,0,0,0,0,0,0
2024-04-03,0.1859,0.3147,0.568,0.156,250,5,0,5,5,4,-12.2,0,0,0,"지정학_긴장,수출규제,인플레이션,금리정책_인상",0,1,0,1,1,0,1,0,0,0,1,0
2024-04-04,0.1888,0.3094,0.584,0.131,245,7,0,7,7,4,-5.6,1,-2,0,"금리정책_인하,수출규제,금리정책_인상,인플레이션",0,1,1,1,0,0,1,0,0,0,1,0
2024-04-05,0.2063,0.2778,0.626,0.094,139,1,0,1,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,0.125,0.2769,0.381,0.127,63,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-07,0.1929,0.2451,0.533,0.078,90,4,0,4,4,2,0.0,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2024-04-08,0.1974,0.3125,0.577,0.127,220,10,0,10,6,5,-8.3,1,-2,0,"금리정책_인하|지정학_긴장,지정학_긴장|유가급등,금리정책_인상,지정학_긴장,금리정책_인하",0,1,1,1,1,0,0,0,1,0,0,0
2024-04-09,0.2624,0.2661,0.669,0.068,236,4,0,4,1,3,-2.9,0,0,0,"지정학_긴장,금리정책_인하|지정학_긴장,지정학_긴장|유가급등",0,0,1,1,1,0,0,0,1,0,0,0
2024-04-10,0.2325,0.2739,0.626,0.081,235,7,0,7,7,5,-7.7,1,-2,0,"금리정책_인상,금리정책_인하,은행위기,수출규제,지정학_긴장",0,1,1,1,1,0,1,0,0,1,0,0
2024-04-11,0.2013,0.3134,0.586,0.118,220,7,0,7,6,5,-4.5,1,-2,0,"관세,금리정책_인하,인플레이션,실적쇼크,금리정책_인상",0,1,1,1,0,1,0,1,0,0,1,0
2024-04-12,0.1544,0.31,0.592,0.172,157,9,1,9,8,5,-20.5,0,0,0,"은행위기,관세,금리정책_인상,지정학_긴장,실적쇼크",0,1,0,1,1,1,0,1,0,1,0,0
2024-04-13,0.1408,0.3425,0.636,0.227,22,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,0.21,0.3099,0.632,0.145,76,4,0,4,4,3,-10.5,0,0,1,"관세,금리정책_인상,지정학_긴장",0,1,0,1,1,1,0,0,0,0,0,0
2024-04-15,0.2121,0.3251,0.649,0.125,271,6,0,6,2,4,-7.4,1,-2,1,"금리정책_인하,관세,금리정책_인상,지정학_긴장",0,1,1,1,1,1,0,0,0,0,0,0
2024-04-16,0.1748,0.3243,0.592,0.175,343,7,0,7,6,4,-8.9,1,-2,0,"금리정책_인상,금리정책_인하,지정학_긴장,실적쇼크",0,1,1,1,1,0,0,1,0,0,0,0
2024-04-17,0.1742,0.3085,0.543,0.164,311,10,0,10,8,6,-3.5,1,-2,1,"은행위기,금리정책_인상,금리정책_인하,지정학_긴장,금리정책_인하|지정학_긴장,실적쇼크",0,1,1,1,1,0,0,1,0,1,0,0
2024-04-18,0.218,0.2831,0.611,0.109,239,7,1,7,5,5,-12.5,1,-2,1,"금리정책_인하|지정학_긴장,지정학_긴장,금리정책_인하,은행위기,금리정책_인상",0,1,1,1,1,0,0,0,0,1,0,0
2024-04-19,0.1467,0.2951,0.473,0.139,201,2,0,2,1,2,-5.0,0,0,0,"지정학_긴장,금리정책_인하|지정학_긴장",0,0,1,1,1,0,0,0,0,0,0,0
2024-04-20,0.0313,0.2956,0.273,0.182,22,1,0,1,1,1,-2.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2024-04-21,0.1877,0.3216,0.575,0.151,73,3,0,3,3,2,-7.6,0,0,0,"지정학_긴장,금리정책_인상",0,1,0,1,1,0,0,0,0,0,0,0
2024-04-22,0.1997,0.3073,0.579,0.145,290,7,0,7,5,4,-17.7,0,0,0,"실적쇼크,금리정책_인상,수출규제,지정학_긴장",0,1,0,1,1,0,1,1,0,0,0,0
2024-04-23,0.2415,0.2998,0.63,0.11,273,5,0,5,4,3,-1.1,0,0,0,"금리정책_인하,지정학_긴장,실적쇼크",0,0,1,1,1,0,0,1,0,0,0,0
2024-04-24,0.2023,0.3024,0.564,0.123,243,5,0,5,3,2,-7.9,1,-2,0,"금리정책_인상,금리정책_인하",0,1,1,1,0,0,0,0,0,0,0,0
2024-04-25,0.2253,0.3087,0.644,0.114,264,6,0,6,4,3,-10.0,1,-2,2,"은행위기,금리정책_인하,금리정책_인상",0,1,1,1,0,0,0,0,0,1,0,0
2024-04-26,0.1778,0.2844,0.536,0.11,181,1,0,1,1,1,-7.0,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-27,0.1188,0.3925,0.514,0.27,37,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,0.1663,0.3681,0.562,0.188,48,1,0,1,1,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2024-04-29,0.1843,0.318,0.594,0.146,261,3,0,3,3,2,1.4,0,0,0,"금리정책_인하,은행위기",0,0,1,1,0,0,0,0,0,1,0,0
2024-04-30,0.2091,0.3313,0.616,0.146,378,5,0,5,4,2,-1.6,0,0,0,"실적쇼크,금리정책_인하",0,0,1,1,0,0,0,1,0,0,0,0
2024-05-01,0.1957,0.2998,0.606,0.139,287,5,0,5,5,4,-4.6,0,0,0,"지정학_긴장,인플레이션,실적쇼크,금리정책_인하",0,0,1,1,1,0,0,1,0,0,1,0
2024-05-02,0.1739,0.3141,0.586,0.152,309,2,0,2,1,1,-5.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-03,0.2042,0.2861,0.65,0.117,163,4,0,4,4,3,-10.4,0,0,0,"은행위기,수출규제,실적쇼크",0,0,0,0,0,0,1,1,0,1,0,0
2024-05-04,0.1013,0.3047,0.354,0.167,48,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,0.1551,0.3739,0.632,0.211,57,1,0,1,1,1,-1.4,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
