decision_threshold,domain_high_json,domain_low_json,gene_validation_reason,genes_json,model_hash,oos_gate,oos_passed_count,oos_precision,origin_train_label,pass_probability,reject_reasons,rejected_narrow_individual_count,rejected_near_full_individual_count,rejected_open_individual_count,status,stress_gate,stress_passed_count,stress_precision,survivor,thin_sample_rejected,ticker,train_fitness,train_gate,train_passed_count,train_precision,upper_fallback_event_count,valid_bilateral_gene
0.45,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 11.275968170451575, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 12.114678152821146, ""pullback_from_high5_pct"": 16.936673075572028, ""ret_d1_pct"": 8.42974770201559, ""ret_d2_pct"": 8.42974770201559, ""ret_d3_pct"": 8.42974770201559, ""ret_d4_pct"": 8.42974770201559, ""ret_d5_pct"": 8.42974770201559, ""single_up_day5_pct"": 8.42974770201559, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -15.756828680535918, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -8.351414701293026, ""ret_d2_pct"": -8.351414701293026, ""ret_d3_pct"": -8.351414701293026, ""ret_d4_pct"": -8.351414701293026, ""ret_d5_pct"": -8.351414701293026, ""single_up_day5_pct"": -1.2441668094204772, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.2322812386989952, 0.7053695011064558], ""cumulative_ret5_pct"": [0.39509678738009496, 0.7823627174924294], ""days_since_high5"": [0.448507649160125, 0.8720553382510994], ""fade_after_surge_score"": [0.10742668245951345, 0.9733037392142927], ""pullback_from_high5_pct"": [0.11269057209110155, 0.45691991298395995], ""ret_d1_pct"": [0.15972316146983728, 0.9908806110493121], ""ret_d2_pct"": [0.23037968796043146, 0.7703018621059008], ""ret_d3_pct"": [0.29925976132345194, 0.6093230839591779], ""ret_d4_pct"": [0.24035275482054186, 0.9842267420178467], ""ret_d5_pct"": [0.3146436122046815, 0.8634257351600492], ""single_up_day5_pct"": [0.20091470666816352, 0.9119205106019393], ""up_days5"": [0.11122344761211354, 0.8108730355041923]}",d2006639f9f5ccefae02099f759a5381b690c4cfd38a7ffbd9c3a998b2561dc1,False,11,0.2727272727272727,train_1,0.6190476190476191,"[""precision<0.4690"", ""precision<0.4690""]",3,0,0,REJECTED,False,31,0.45161290322580644,False,False,BCS,173.30782548759035,True,21,0.6190476190476191,227,True
0.45,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 18.67977450965075, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 12.048194386188982, ""pullback_from_high5_pct"": 14.548235508979278, ""ret_d1_pct"": 12.048194386188982, ""ret_d2_pct"": 12.048194386188982, ""ret_d3_pct"": 12.048194386188982, ""ret_d4_pct"": 12.048194386188982, ""ret_d5_pct"": 12.048194386188982, ""single_up_day5_pct"": 12.048194386188982, ""up_days5"": 5.0}","{""close_pos5"": 0.0109887403589689, ""cumulative_ret5_pct"": -13.96574336587184, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -8.837211571728943, ""ret_d2_pct"": -8.837211571728943, ""ret_d3_pct"": -8.837211571728943, ""ret_d4_pct"": -8.837211571728943, ""ret_d5_pct"": -8.837211571728943, ""single_up_day5_pct"": -0.7072162590663789, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.03286785892288428, 0.6587987081341844], ""cumulative_ret5_pct"": [0.27253657806454734, 0.5387757197758536], ""days_since_high5"": [0.22781179564690118, 1.0], ""fade_after_surge_score"": [0.07654898067815662, 0.7177681147817105], ""pullback_from_high5_pct"": [0.061640061638425524, 0.8394789337274725], ""ret_d1_pct"": [0.3250500720124777, 0.8966395339582489], ""ret_d2_pct"": [0.20177983335456337, 1.0], ""ret_d3_pct"": [0.1678611202187664, 0.6279224123933858], ""ret_d4_pct"": [0.21392228616527317, 0.5539642556802683], ""ret_d5_pct"": [0.1152061433468444, 0.497216105530612], ""single_up_day5_pct"": [0.17558226679899425, 0.5138125461208065], ""up_days5"": [0.13212260941830045, 0.6006462518649428]}",bc709655e50a82ae89e6b79d37a60a87047b6291d790712ce6756c6db6e161d1,False,16,0.25,train_2,0.65,"[""precision<0.5000"", ""precision<0.5000""]",13,0,0,REJECTED,False,34,0.35294117647058826,False,False,BCS,192.80281555776645,True,20,0.65,219,True
0.45,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 16.134058512161232, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 18.53561874370181, ""pullback_from_high5_pct"": 24.19228329401748, ""ret_d1_pct"": 10.007884158337909, ""ret_d2_pct"": 10.007884158337909, ""ret_d3_pct"": 10.007884158337909, ""ret_d4_pct"": 10.007884158337909, ""ret_d5_pct"": 10.007884158337909, ""single_up_day5_pct"": 10.007884158337909, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -17.597403280740863, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -9.085129430088069, ""ret_d2_pct"": -9.085129430088069, ""ret_d3_pct"": -9.085129430088069, ""ret_d4_pct"": -9.085129430088069, ""ret_d5_pct"": -9.085129430088069, ""single_up_day5_pct"": 0.0753029299778385, ""up_days5"": 1.0}",OK,"{""close_pos5"": [0.05, 0.9716172213336446], ""cumulative_ret5_pct"": [0.3504234990020253, 0.8365944603822031], ""days_since_high5"": [0.09893890968085674, 0.796829126424792], ""fade_after_surge_score"": [0.13187885305536132, 0.9173166908397679], ""pullback_from_high5_pct"": [0.053327666962515896, 0.4473730212024798], ""ret_d1_pct"": [0.1497032638764656, 0.7918634011695687], ""ret_d2_pct"": [0.42111479988101225, 0.7531531048397783], ""ret_d3_pct"": [0.04239102128031649, 0.7760573869280364], ""ret_d4_pct"": [0.3389494658516301, 0.6631674188386956], ""ret_d5_pct"": [0.31485277891032315, 0.7236789044142787], ""single_up_day5_pct"": [0.14804162158559647, 0.581580113668929], ""up_days5"": [0.1790770816134185, 0.9144254515547469]}",56b715ec8b607614cb6761275a3c77b3ebfb16d401d6f86eb5f22759bda427ba,False,22,0.3181818181818182,train_3,0.75,"[""precision<0.6000"", ""precision<0.6000""]",4,0,0,REJECTED,False,35,0.37142857142857144,False,False,BCS,209.33093645339835,True,20,0.75,228,True
0.6696414342629482,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 36.976325946109554, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 63.974175047370096, ""pullback_from_high5_pct"": 150.9374879163439, ""ret_d1_pct"": 20.064729488723557, ""ret_d2_pct"": 20.064729488723557, ""ret_d3_pct"": 20.064729488723557, ""ret_d4_pct"": 20.064729488723557, ""ret_d5_pct"": 20.064729488723557, ""single_up_day5_pct"": 20.064729488723557, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -46.666665872, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -57.44680776868491, ""ret_d2_pct"": -57.44680776868491, ""ret_d3_pct"": -57.44680776868491, ""ret_d4_pct"": -57.44680776868491, ""ret_d5_pct"": -57.44680776868491, ""single_up_day5_pct"": -1.2422348290247354, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.09809298362993153, 0.7470177925562953], ""cumulative_ret5_pct"": [0.02331264142809359, 0.6831648878539894], ""days_since_high5"": [0.33018644175904843, 1.0], ""fade_after_surge_score"": [0.006448423254984126, 0.5050231270490888], ""pullback_from_high5_pct"": [0.02257227898292584, 0.7047045435055483], ""ret_d1_pct"": [0.2091312237270242, 0.897036750444405], ""ret_d2_pct"": [0.13783256547390466, 0.7639168273752036], ""ret_d3_pct"": [0.35610076223298454, 0.7174521252703635], ""ret_d4_pct"": [0.09220081285911993, 0.950529307110076], ""ret_d5_pct"": [0.045983541499863514, 0.987293313181092], ""single_up_day5_pct"": [0.022034481216573577, 0.84939049027639], ""up_days5"": [0.08543057120547934, 0.635970816094759]}",3b55ca87bb22bb4f165844afaa486ec7ad50ba2b2c375871737d09e401fa578d,False,18,0.5555555555555556,train_1,0.9615384615384616,"[""precision<0.8115"", ""precision<0.8115""]",3,0,1,REJECTED,False,50,0.54,False,False,CRMD,253.85690743319478,True,26,0.9615384615384616,225,True
0.548,"{""close_pos5"": 0.9950737793859952, ""cumulative_ret5_pct"": 43.27353838186425, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 36.82866317690355, ""pullback_from_high5_pct"": 38.4823862945902, ""ret_d1_pct"": 21.022719935080136, ""ret_d2_pct"": 21.022719935080136, ""ret_d3_pct"": 21.022719935080136, ""ret_d4_pct"": 21.022719935080136, ""ret_d5_pct"": 21.022719935080136, ""single_up_day5_pct"": 21.022719935080136, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -27.55474425557136, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.1564981078081562, ""ret_d1_pct"": -9.065153989618713, ""ret_d2_pct"": -22.287969944388, ""ret_d3_pct"": -22.287969944388, ""ret_d4_pct"": -22.287969944388, ""ret_d5_pct"": -22.287969944388, ""single_up_day5_pct"": -1.1881270761165297, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.015113851780132172, 0.2593088055752337], ""cumulative_ret5_pct"": [0.20055939327752176, 0.5961518921427862], ""days_since_high5"": [0.2391949741970834, 0.8589558739855048], ""fade_after_surge_score"": [0.0937501754835605, 0.5217734355619924], ""pullback_from_high5_pct"": [0.08244787574509095, 0.5583122291720148], ""ret_d1_pct"": [0.039083989289859074, 0.3703063835308404], ""ret_d2_pct"": [0.15654161826650648, 0.6138653181369678], ""ret_d3_pct"": [0.2557986680622443, 0.6655493402772021], ""ret_d4_pct"": [0.21503809444724345, 0.7938558200653617], ""ret_d5_pct"": [0.296552305545954, 0.7162370552771695], ""single_up_day5_pct"": [0.014887325087132572, 0.640323486890561], ""up_days5"": [0.011701433014687807, 0.8251999264982499]}",fbc794390611038517fbab5420cad46088cefd7a5ef30859591ce614db4eb6aa,False,19,0.631578947368421,train_2,0.9090909090909091,"[""precision<0.7591"", ""precision<0.7591""]",7,0,1,REJECTED,False,33,0.5757575757575758,False,False,CRMD,249.6345576632944,True,22,0.9090909090909091,233,True
0.6799999999999999,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 41.75823348092344, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 38.17490542778016, ""pullback_from_high5_pct"": 66.46795846188485, ""ret_d1_pct"": 30.158733162127337, ""ret_d2_pct"": 30.158733162127337, ""ret_d3_pct"": 30.158733162127337, ""ret_d4_pct"": 30.158733162127337, ""ret_d5_pct"": 30.158733162127337, ""single_up_day5_pct"": 30.158733162127337, ""up_days5"": 5.0}","{""close_pos5"": 0.0, ""cumulative_ret5_pct"": -42.80408927050028, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -31.847726642628672, ""ret_d2_pct"": -31.847726642628672, ""ret_d3_pct"": -31.847726642628672, ""ret_d4_pct"": -31.847726642628672, ""ret_d5_pct"": -31.847726642628672, ""single_up_day5_pct"": -1.7770619141117994, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.0053485615887494805, 0.9419798670129782], ""cumulative_ret5_pct"": [0.11636767224066864, 0.8031189062268379], ""days_since_high5"": [0.3881426907622746, 0.879099911441047], ""fade_after_surge_score"": [0.1253403666959883, 0.2667357409412637], ""pullback_from_high5_pct"": [0.01660046071620493, 0.6637682612671214], ""ret_d1_pct"": [0.22835601895015123, 0.5864439634739012], ""ret_d2_pct"": [0.29593594834032316, 0.8101359876674507], ""ret_d3_pct"": [0.1455248975820073, 0.6450653161279374], ""ret_d4_pct"": [0.3202597633987006, 0.6361051162915067], ""ret_d5_pct"": [0.26181230733410177, 0.8913330466857325], ""single_up_day5_pct"": [0.0930400583292963, 0.7199181938334192], ""up_days5"": [0.1902145823182435, 0.923207977788568]}",8bfacde6c9f079dac65345b8586e43a08a72d6a10e7456b06df6d2811fa04ecf,False,23,0.5652173913043478,train_3,0.9090909090909091,"[""precision<0.7591"", ""precision<0.7591""]",43,0,2,REJECTED,False,43,0.5581395348837209,False,False,CRMD,235.72300924615095,True,22,0.9090909090909091,221,True
0.6019123505976095,"{""close_pos5"": 0.9976354285384174, ""cumulative_ret5_pct"": 24.36385541295356, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 18.963230852280844, ""pullback_from_high5_pct"": 27.73240569717448, ""ret_d1_pct"": 9.096229117632394, ""ret_d2_pct"": 9.096229117632394, ""ret_d3_pct"": 9.096229117632394, ""ret_d4_pct"": 9.096229117632394, ""ret_d5_pct"": 9.096229117632394, ""single_up_day5_pct"": 9.096229117632394, ""up_days5"": 5.0}","{""close_pos5"": 0.0011312478376822, ""cumulative_ret5_pct"": -21.28553880818943, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0214316192252539, ""ret_d1_pct"": -11.425496116299572, ""ret_d2_pct"": -11.425496116299572, ""ret_d3_pct"": -11.425496116299572, ""ret_d4_pct"": -11.425496116299572, ""ret_d5_pct"": -11.425496116299572, ""single_up_day5_pct"": -2.101365322048665, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.2515213288392202, 0.5392372792825587], ""cumulative_ret5_pct"": [0.1424215062963034, 0.9086236287619524], ""days_since_high5"": [0.38708070939245764, 1.0], ""fade_after_surge_score"": [0.0005339917034214922, 0.8660053025658021], ""pullback_from_high5_pct"": [0.1306084068161459, 0.635523026838658], ""ret_d1_pct"": [0.12733819754553227, 0.6492437414573383], ""ret_d2_pct"": [0.1313541046938424, 0.563774000613872], ""ret_d3_pct"": [0.3033048281229259, 0.8059301916560953], ""ret_d4_pct"": [0.3040756848316034, 0.8307082336966507], ""ret_d5_pct"": [0.09883435920599697, 0.9726053449970778], ""single_up_day5_pct"": [0.23990020331622927, 0.9084730136317303], ""up_days5"": [0.12097495656967192, 0.6505883151994282]}",ee6f24c6f3d683abd3c2cd250cdb4cf0bc1e0fa5139a560a86d02e3901417a7f,False,14,0.5714285714285714,train_1,0.96,"[""precision<0.8100"", ""precision<0.8100""]",7,0,4,REJECTED,False,32,0.5,False,False,APA,260.52694117826206,True,25,0.96,222,True
0.45,"{""close_pos5"": 0.995238891016904, ""cumulative_ret5_pct"": 14.710242864001176, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 12.152191227767004, ""pullback_from_high5_pct"": 12.568755825303391, ""ret_d1_pct"": 6.793134170527448, ""ret_d2_pct"": 6.793134170527448, ""ret_d3_pct"": 6.793134170527448, ""ret_d4_pct"": 6.793134170527448, ""ret_d5_pct"": 6.793134170527448, ""single_up_day5_pct"": 6.793134170527448, ""up_days5"": 5.0}","{""close_pos5"": 0.0042562240248319, ""cumulative_ret5_pct"": -11.37415049034013, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0312057469235682, ""ret_d1_pct"": -7.346940851428563, ""ret_d2_pct"": -7.346940851428563, ""ret_d3_pct"": -7.346940851428563, ""ret_d4_pct"": -7.346940851428563, ""ret_d5_pct"": -7.346940851428563, ""single_up_day5_pct"": -0.7384667030769232, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.34518497738144344, 0.9443655692508203], ""cumulative_ret5_pct"": [0.44355534801145113, 0.623277760828482], ""days_since_high5"": [0.07976175346824904, 0.884680149026196], ""fade_after_surge_score"": [0.034115448461862395, 0.6006022905801875], ""pullback_from_high5_pct"": [0.01878214797446265, 0.8932088195862296], ""ret_d1_pct"": [0.3725662899744697, 0.8965323383270104], ""ret_d2_pct"": [0.20066096209445852, 0.7989777246019275], ""ret_d3_pct"": [0.3731310192173213, 0.8948681851348045], ""ret_d4_pct"": [0.3018123494282602, 0.7729135880262988], ""ret_d5_pct"": [0.34998546193509183, 0.7192400589038905], ""single_up_day5_pct"": [0.11013852665955375, 0.8538850784844131], ""up_days5"": [0.2137011158994579, 0.897000069639707]}",ab1d8a71cf6951a23c8580d5f6e3906fb72b095403757286056b4ff73a6991c2,False,11,0.45454545454545453,train_2,0.8,"[""precision<0.6500"", ""precision<0.6500""]",65,0,6,REJECTED,False,8,0.625,False,False,APA,231.88932617388508,True,20,0.8,240,True
0.54,"{""close_pos5"": 0.99361007956093, ""cumulative_ret5_pct"": 17.377264946079585, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 29.095931045240665, ""pullback_from_high5_pct"": 51.81753130757525, ""ret_d1_pct"": 19.101920188896138, ""ret_d2_pct"": 19.101920188896138, ""ret_d3_pct"": 19.101920188896138, ""ret_d4_pct"": 19.101920188896138, ""ret_d5_pct"": 19.101920188896138, ""single_up_day5_pct"": 19.101920188896138, ""up_days5"": 5.0}","{""close_pos5"": 0.0065790959792223, ""cumulative_ret5_pct"": -33.60151306097443, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.06315269261703, ""ret_d1_pct"": -16.478342927113598, ""ret_d2_pct"": -16.478342927113598, ""ret_d3_pct"": -16.478342927113598, ""ret_d4_pct"": -16.478342927113598, ""ret_d5_pct"": -16.478342927113598, ""single_up_day5_pct"": -1.141920018326692, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.28573919669008946, 0.8988783789557973], ""cumulative_ret5_pct"": [0.030527766629259753, 0.8201625770484425], ""days_since_high5"": [0.10515746697868945, 0.7931989117491218], ""fade_after_surge_score"": [0.09076572400816355, 0.3617665168019085], ""pullback_from_high5_pct"": [0.021837539110935136, 0.2393981933393015], ""ret_d1_pct"": [0.17013792179359957, 0.5180994704881774], ""ret_d2_pct"": [0.16362023844398413, 0.6573837914056289], ""ret_d3_pct"": [0.4243974052865047, 0.729519975343891], ""ret_d4_pct"": [0.0905536581305865, 0.8205076675284079], ""ret_d5_pct"": [0.1367090647897289, 0.5492072458536745], ""single_up_day5_pct"": [0.1775472996545396, 0.6165375908947298], ""up_days5"": [0.1050388119104265, 0.920827601622121]}",07b16e1298612bc8b523e1a84bf6389fdf8471f7c12eb48ce0e0600801c0d7a1,False,29,0.41379310344827586,train_3,0.8571428571428571,"[""precision<0.7071"", ""precision<0.7071""]",97,0,11,REJECTED,False,19,0.3684210526315789,False,False,APA,233.4313868927821,True,21,0.8571428571428571,252,True
0.5262151394422311,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 23.77194119056858, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 11.881575625441542, ""pullback_from_high5_pct"": 17.293127698364287, ""ret_d1_pct"": 9.879891037306754, ""ret_d2_pct"": 9.879891037306754, ""ret_d3_pct"": 9.879891037306754, ""ret_d4_pct"": 9.879891037306754, ""ret_d5_pct"": 9.879891037306754, ""single_up_day5_pct"": 9.879891037306754, ""up_days5"": 5.0}","{""close_pos5"": 0.0022870750497351, ""cumulative_ret5_pct"": -14.445972182928024, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -6.519129783146727, ""ret_d2_pct"": -6.519129783146727, ""ret_d3_pct"": -6.519129783146727, ""ret_d4_pct"": -6.519129783146727, ""ret_d5_pct"": -6.519129783146727, ""single_up_day5_pct"": -1.2950210711844878, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.02143075937031461, 0.7368716098152697], ""cumulative_ret5_pct"": [0.12612649777931287, 0.6534323861941841], ""days_since_high5"": [0.1488748338761612, 0.8224882913456676], ""fade_after_surge_score"": [0.3930305145581925, 0.8250187874892653], ""pullback_from_high5_pct"": [0.00017297328133728668, 0.5860057111015959], ""ret_d1_pct"": [0.2238988971217134, 0.9301868081163708], ""ret_d2_pct"": [0.09968041346659182, 0.6423973787231585], ""ret_d3_pct"": [0.032380866170480506, 0.6822316476953174], ""ret_d4_pct"": [0.1343064868908287, 0.7060771918509519], ""ret_d5_pct"": [0.046633792865503815, 0.9234031655162629], ""single_up_day5_pct"": [0.1384393779230652, 0.5948524761330409], ""up_days5"": [0.1757973907161724, 0.8439653392855657]}",60d75c0741efaed615e71f9031a5889a6f4cba757e23423547065b587981ad6f,False,15,0.6,train_1,0.9583333333333334,"[""precision<0.8083"", ""precision<0.8083""]",2,0,1,REJECTED,False,33,0.5151515151515151,False,False,POWI,267.63397308332645,True,24,0.9583333333333334,242,True
0.45,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 16.54752433977187, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 15.71120806763211, ""pullback_from_high5_pct"": 17.777472851078446, ""ret_d1_pct"": 9.20621241709416, ""ret_d2_pct"": 9.20621241709416, ""ret_d3_pct"": 9.20621241709416, ""ret_d4_pct"": 9.20621241709416, ""ret_d5_pct"": 9.20621241709416, ""single_up_day5_pct"": 9.20621241709416, ""up_days5"": 5.0}","{""close_pos5"": 0.0020735492599264, ""cumulative_ret5_pct"": -11.498481772138469, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -9.140126033494068, ""ret_d2_pct"": -9.140126033494068, ""ret_d3_pct"": -9.140126033494068, ""ret_d4_pct"": -9.140126033494068, ""ret_d5_pct"": -9.140126033494068, ""single_up_day5_pct"": -1.1645982661959708, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.10350529216285095, 0.8052121951376735], ""cumulative_ret5_pct"": [0.14486430138267195, 0.6432111187575067], ""days_since_high5"": [0.21211805295910613, 0.8772604407738654], ""fade_after_surge_score"": [0.11294252015906142, 0.8415111606184905], ""pullback_from_high5_pct"": [0.17209041399436834, 0.6381022826285881], ""ret_d1_pct"": [0.10264941005424527, 0.6275601597987537], ""ret_d2_pct"": [0.10872044811880878, 0.955305308556308], ""ret_d3_pct"": [0.214702238876357, 0.6424945287735637], ""ret_d4_pct"": [0.5160360922517614, 0.7798095421226744], ""ret_d5_pct"": [0.15728549695716043, 0.8647027310673251], ""single_up_day5_pct"": [0.24022017448411936, 0.5733488527040724], ""up_days5"": [0.18945017736937037, 0.8185626995484873]}",3943bed5f517b8f667580cc8141ede8cc60d83ead4c8fefbbcbcd618d20f6901,True,13,0.5384615384615384,train_2,0.6,[],3,0,0,SURVIVOR,True,31,0.4838709677419355,True,False,POWI,168.99976104648883,True,20,0.6,222,True
0.496,"{""close_pos5"": 0.9976864545528764, ""cumulative_ret5_pct"": 16.758997333936243, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 21.420269413435637, ""pullback_from_high5_pct"": 23.783527661448247, ""ret_d1_pct"": 14.716355579906493, ""ret_d2_pct"": 14.716355579906493, ""ret_d3_pct"": 14.716355579906493, ""ret_d4_pct"": 14.716355579906493, ""ret_d5_pct"": 14.716355579906493, ""single_up_day5_pct"": 14.716355579906493, ""up_days5"": 5.0}","{""close_pos5"": 0.0013138404349631, ""cumulative_ret5_pct"": -18.15443862266719, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0152401746278396, ""ret_d1_pct"": -12.509739296725886, ""ret_d2_pct"": -12.509739296725886, ""ret_d3_pct"": -12.509739296725886, ""ret_d4_pct"": -12.509739296725886, ""ret_d5_pct"": -12.509739296725886, ""single_up_day5_pct"": -1.0159389117708195, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.06156559851230827, 0.5716905396867925], ""cumulative_ret5_pct"": [0.22443246650904902, 0.8746800820636683], ""days_since_high5"": [0.17888077563673355, 0.7758114317360415], ""fade_after_surge_score"": [0.00902899711098517, 0.8356621418531501], ""pullback_from_high5_pct"": [0.07394649278114108, 0.7762620280196555], ""ret_d1_pct"": [0.169450429723624, 0.9719866031456069], ""ret_d2_pct"": [0.21449109239244948, 0.4097837243900737], ""ret_d3_pct"": [0.15312619015277457, 0.7749219625933704], ""ret_d4_pct"": [0.35301332067137925, 0.7311030617426372], ""ret_d5_pct"": [0.28485328013557154, 0.7505690937035793], ""single_up_day5_pct"": [0.04321004662704166, 0.5550407479540014], ""up_days5"": [0.2028166239333951, 0.8045963440120795]}",aefceb768bbae48edcd31f6240b369e128c92c306e86b9f7618167cb1466a25e,False,19,0.3684210526315789,train_3,0.9090909090909091,"[""precision<0.7591"", ""precision<0.7591""]",22,0,1,REJECTED,False,34,0.4117647058823529,False,False,POWI,254.73626039177225,True,22,0.9090909090909091,212,True
0.5222310756972112,"{""close_pos5"": 1.0, ""cumulative_ret5_pct"": 18.958397449335564, ""days_since_high5"": 4.0, ""fade_after_surge_score"": 16.527846398636914, ""pullback_from_high5_pct"": 17.61128855150762, ""ret_d1_pct"": 11.212222007053786, ""ret_d2_pct"": 11.212222007053786, ""ret_d3_pct"": 11.212222007053786, ""ret_d4_pct"": 11.212222007053786, ""ret_d5_pct"": 11.212222007053786, ""single_up_day5_pct"": 11.212222007053786, ""up_days5"": 5.0}","{""close_pos5"": 0.0033557798776707, ""cumulative_ret5_pct"": -14.673275089090987, ""days_since_high5"": 0.0, ""fade_after_surge_score"": 0.0, ""pullback_from_high5_pct"": 0.0, ""ret_d1_pct"": -6.325217552509832, ""ret_d2_pct"": -6.325217552509832, ""ret_d3_pct"": -6.325217552509832, ""ret_d4_pct"": -6.325217552509832, ""ret_d5_pct"": -6.325217552509832, ""single_up_day5_pct"": -1.5805852906464857, ""up_days5"": 0.0}",OK,"{""close_pos5"": [0.20279889027339917, 0.7497822000183059], ""cumulative_ret5_pct"": [0.29094564327083094, 0.9414532038579837], ""days_since_high5"": [0.21065277803246268, 0.5464274560432376], ""fade_after_surge_score"": [0.1855033634330977, 0.8436000068139049], ""pullback_from_high5_pct"": [0.13816801141679286, 0.6339479848132047], ""ret_d1_pct"": [0.042071902267184366, 0.538432127503669], ""ret_d2_pct"": [0.03581995235414609, 0.9006037675029219], ""ret_d3_pct"": [0.23281805992044724, 0.670901719811578], ""ret_d4_pct"": [0.2531865591278314, 0.7230901317641268], ""ret_d5_pct"": [0.07117658649736433, 0.9410308870060375], ""single_up_day5_pct"": [0.1748137857219801, 0.8141920141796641], ""up_days5"": [0.1917233159390495, 0.925796534412528]}",eb2af372e8cdc97f910c4907a4cade680a4839a89aeff4d1b738a464c356a543,False,20,0.5,train_1,0.8,"[""precision<0.6500"", ""precision<0.6500""]",0,0,0,REJECTED,False,27,0.25925925925925924,False,False,ARKG,216.3109962873061,True,20,0.8,232,True
