candidate_id,stage,ticker,rulebook_hash,source_file,source_row_index,vol_group_final,classification_method,classification_metric,classification_value,classification_limit,signal_threshold,market_multiplier_cap,market_adjustment_strength,use_market_entry_adjustment,weight_ma_align,weight_macd_golden,weight_rsi_zone,weight_bb_near_lower,weight_volume_surge,volume_weight_near_zero,nonvolume_weight_sum,nonvolume_market_cap_final_score,nonvolume_market_cap_threshold_margin,market_cap_nonvolume_min_count,market_cap_nonvolume_subset,neutral_nonvolume_min_count,neutral_nonvolume_subset,nonvolume_entry_possible_market_cap,risk_high_vol_volume_blind,risk_reason,scope_status,origin_complete_bool,boil_existing_bool,ce_existing_fail_bool,history_avg_atr_pct,legacy_candidate_vol_group,legacy_boil_check,base_n,base_avg_pnl_pct,base_win_rate_pct,holdout_n,holdout_avg_pnl_pct,holdout_win_rate_pct,activity_rule_hash,activity_source,activity_source_file,activity_source_line,train_label,train_start,train_end,direction,eligible_days,volume_surge_ratio,activity_volume_surge_weight,volume_weight_abs_diff,volume_surge_fired_count,volume_surge_fired_rate,volume_surge_fired_rate_pct,volume_surge_activity_label,volume_surge_validation_state,stage2_strict_risk,stage2_relaxed_risk,strict_captured,relaxed_captured,is_named_boil_9044
stage3:CHWY:d6b176aa8b7e,stage3,CHWY,d6b176aa8b7ea4b88315766ed2dc0967c2544b5c8da115ee133b372cce0a6b78,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,34,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.3963475552493338,0.3963475552493338,True,1.2875333409320395,1.019851594645376,2.0,0.8460708429054205,0.0,True,5.153455778482836,7.19601537737006,5.093310432389751,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.26625055360547,HIGH_VOL,FAIL,58,1.6486071193960072,58.620689655172406,16,-2.9280478347257874,43.75,6214937a23f33ea23f85ffa1d129bbfc0dbed04c7ef9392b4130192737be5ce4,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,17,train_3,2024-07-01,2025-06-30,long,250,1.9620903277975785,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:d884486ade8e,stage3,CHWY,d884486ade8ec03a1e10de45a55527df9525f37f81dc2f47d6febd830e751b1a,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,17,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.0,0.6727988388462222,False,1.910172927646116,1.3736180509828897,2.0,0.8460708429054205,0.0,True,6.129861821534425,6.129861821534425,4.027156876554116,2.0,ma+rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,4.9461804536669005,HIGH_VOL,FAIL,47,1.6560948316988977,70.2127659574468,13,-3.309917334839385,53.84615384615385,c1922e6f4e072353f6c52c61036f6cc7b33c5319d259947872a1fce3318dd3d7,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,11,train_3,2024-07-01,2025-06-30,long,250,1.5675326383270594,0.0,0.0,20,0.08,8.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:d99205f364ea,stage3,CHWY,d99205f364ea9deee3ab08888084886c419f110dfe3723d1e9e7c01b6b6fae59,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,7,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.205563870524538,0.205563870524538,True,1.9487021223824883,0.3325917297391855,2.0,0.8460708429054205,0.0,True,5.127364695027095,6.181365627327732,4.078660682347422,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,5.606289317641988,HIGH_VOL,FAIL,44,2.752001211370622,77.27272727272727,11,-3.6999013930167,45.45454545454545,45ea24e1251bf96e6aa5f058e463a2f12dace7c178d09cb770e372928a0e0527,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,10,train_3,2024-07-01,2025-06-30,long,250,2.318722028470788,0.0,0.0,5,0.02,2.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:db381c2484d7,stage3,CHWY,db381c2484d7b8f83897aa3f58a5571d33dbccab186ef88e79b2e86852cfc798,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,60,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.4858386789762816,0.4858386789762817,True,1.4960923596373443,1.019851594645376,2.0,0.0612159684172954,0.0,True,4.577159922700016,6.800921253007771,4.698216308027462,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,8.920824598713414,HIGH_VOL,FAIL,85,0.6922318027108781,48.23529411764706,29,-1.7239615272107898,24.13793103448276,2d398e9537aa321d585fa2804488aa1dde0adc1af2b671e337334227d523590e,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,19,train_3,2024-07-01,2025-06-30,long,250,2.27254150131868,0.0,0.0,5,0.02,2.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:e07a60c71ac7,stage3,CHWY,e07a60c71ac7016ea10d7eb016db8e2aa6ca5dc1d019b864d237877d1c4ff988,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,49,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.0530517415698526,1.1696303534650323,0.1696303534650324,True,1.9487021223824883,1.019851594645376,2.0,0.8460708429054205,0.0,True,5.814624559933285,6.800961379301226,4.747909637731373,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,4.991293144997072,HIGH_VOL,FAIL,82,0.5454202268368488,50.0,26,-2.975293605511458,19.23076923076924,03cf1765437665dc7818634f74903cf7b6f3522115c50f7f57d436cac5af6883,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,3,train_3,2024-07-01,2025-06-30,long,250,1.9252940444385458,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:e1c7e10c0873,stage3,CHWY,e1c7e10c0873ba3a576c2851bbcac5e1acb4097b540b267b8c009532804c2b7f,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,8,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.205563870524538,0.205563870524538,True,1.9487021223824883,0.3325917297391855,2.0,0.8460708429054205,0.0,True,5.127364695027095,6.181365627327732,4.078660682347422,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,5.997547787694044,HIGH_VOL,FAIL,42,2.736730386674288,73.80952380952381,9,-3.52211025669884,44.44444444444444,45ea24e1251bf96e6aa5f058e463a2f12dace7c178d09cb770e372928a0e0527,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,10,train_3,2024-07-01,2025-06-30,long,250,2.318722028470788,0.0,0.0,5,0.02,2.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:e6b5427911a6,stage3,CHWY,e6b5427911a6cb39757e8b778ddce6e91f128cbbd8156066a8e7b8cca19e9a28,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,25,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.2631510152751924,0.2631510152751923,True,1.9487021223824883,1.019851594645376,2.0,0.7894045835682969,0.0,True,5.757958300596162,7.273170873310263,5.170465928329953,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.127877678038024,HIGH_VOL,FAIL,74,0.7332242231797637,50.0,21,-2.3871206002013228,33.33333333333333,dd1182e581f30b1d52e027fd05f9b523907c63ecb74d20f5ced25f1344c51f2a,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,4,train_3,2024-07-01,2025-06-30,long,250,2.27254150131868,0.0,0.0,5,0.02,2.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:e930a01b906e,stage3,CHWY,e930a01b906e925981d599fc672d43eec830af643b6224ab2562dc562f630f14,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,40,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.3963475552493338,0.3963475552493338,True,1.9487021223824883,1.019851594645376,2.0,0.8460708429054205,0.0,True,5.814624559933285,8.119236788955575,6.016531843975267,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.473582764849957,HIGH_VOL,FAIL,68,0.9969261886982904,66.17647058823529,20,-3.120363505651389,40.0,b094865a4dfd1d84c743c1c237815c674274259838de24b27d1a960e5ba6ba70,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,7,train_3,2024-07-01,2025-06-30,long,250,1.9252940444385458,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:ef78597a1394,stage3,CHWY,ef78597a1394bf99ec663608380cfb0a2fe19030af248de7f558462152d420ba,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,38,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.0530517415698526,1.1696303534650323,0.1696303534650324,True,1.31937919087274,0.5968232659522299,2.0,0.624468556081455,0.0,True,4.540671012906425,5.310906641794168,3.257854900224316,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.094730138912883,HIGH_VOL,FAIL,69,0.6117562086908027,47.82608695652174,19,-1.5688107756471152,42.10526315789473,ca001f8278211afb8a7a35a05a84dcbb60eeb34075f224d3b58e4f187d886752,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,9,train_3,2024-07-01,2025-06-30,long,250,1.7034724222870177,0.0,0.0,15,0.06,6.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:f22f8ac3075e,stage3,CHWY,f22f8ac3075e2e007cf396695985cb89ccc46447178f108a39af4b07a786c83d,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,24,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.2631510152751924,0.2631510152751923,True,1.9487021223824883,1.019851594645376,2.0,0.7894045835682969,0.0,True,5.757958300596162,7.273170873310263,5.170465928329953,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.268294196404611,HIGH_VOL,FAIL,75,0.8285631354931801,48.0,21,-2.54655061332669,33.33333333333333,dd1182e581f30b1d52e027fd05f9b523907c63ecb74d20f5ced25f1344c51f2a,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,4,train_3,2024-07-01,2025-06-30,long,250,2.27254150131868,0.0,0.0,5,0.02,2.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CHWY:f23b611197ba,stage3,CHWY,f23b611197ba88dd89a5b60dd85b5269113b2011c0f16b928156343b736b8a96,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/final_rulebooks.jsonl,20,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0280343711361,93-candidate frozen analysis mapped consistently by ticker,2.102704944980309,1.3963475552493338,0.3963475552493338,True,1.9487021223824883,0.5968232659522299,2.0,0.8460708429054205,0.0,True,5.391596231240139,7.52854221638369,5.425837271403381,1.0,rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,5.577819292239542,HIGH_VOL,FAIL,46,0.9729408044173666,56.52173913043478,15,-3.2752706230311643,40.0,765fe239664316de81d253e7113a36894a4f2688f5d599dbfe554c1ecb01c7cc,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CHWY/stage3/entry_rulebooks.jsonl,2,train_3,2024-07-01,2025-06-30,long,250,1.9252940444385458,0.0,0.0,9,0.036,3.5999999999999996,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:13dc7442c43d,stage3,CRMD,13dc7442c43d3a534006e1bbe6270cec2805b0ae07eda87efc6ccb64ef1466a9,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,15,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.7432123838456963,1.0,0.6011633136782523,False,1.3363053592127447,1.084734195128877,1.330005840329986,0.8741575289796785,0.0,True,4.625202923651286,4.625202923651286,2.8819905398055896,2.0,ma+rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,8.029163415491068,HIGH_VOL,FAIL,45,0.909303260817116,64.44444444444444,15,-0.4595730202949153,66.66666666666666,07a6c5f9bb1f3704dbaadbb170876377539bd081cbfe56536c522d1678db1548,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,1,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:15ee1177ec23,stage3,CRMD,15ee1177ec238f7e48009a41d8d96744e58dd76f81cf1c44365afcadc41f77a7,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,4,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,2.503948187900184,1.0,1.0,False,1.3454036266365157,1.070888330054794,1.3336094411616128,0.8741575289796785,0.0,True,4.624058926832601,4.624058926832601,2.1201107389324165,2.0,ma+rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.279302130052775,HIGH_VOL,FAIL,32,-0.19755374200205,68.75,12,3.2686648579712543,66.66666666666666,989576a300e8ad3c0ff860dc64e19201a2d856f5ba8a1b91113c8a6f88e4306a,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,17,train_3,2024-07-01,2025-06-30,long,250,1.383712465113955,0.0,0.0,40,0.16,16.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:1818d4c835bd,stage3,CRMD,1818d4c835bdbcfd31c8de0a12cbd167ca643629e40129090d775be053858ca7,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,24,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.5,1.0,0.6011633136782523,False,1.3363053592127447,1.4958113756641842,0.7429253665948153,0.7404209050688478,0.0,True,4.315463006540592,4.315463006540592,2.8154630065405923,2.0,ma+macd,2.0,ma+macd,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,9.60145474228849,HIGH_VOL,FAIL,40,-0.0159678245724072,47.5,18,1.496793527830165,50.0,4f4ae9bf86334c058ba0029313011c9bd2b9e20881abb2a9de2ddae5b4064256,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,15,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:18e3d5dcb10f,stage3,CRMD,18e3d5dcb10f4b464a9177e50e3050dfa465f71753da4017b7e9ba0145d5a406,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,56,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.5,1.0,0.6011633136782523,False,1.3363053592127447,1.0659763415706136,1.6478807453440738,1.1712508450902654,0.0,True,5.221413291217697,5.221413291217697,3.721413291217697,1.0,rsi,1.0,rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.6519881524838,HIGH_VOL,FAIL,53,-0.9999313922806714,33.9622641509434,18,2.8996710967469834,55.55555555555556,5ee7164b88aa5a68c9d9a73d4c6aeb57083de028864cc95a2cbebb2537309fa2,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,20,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:1a48a9a1b768,stage3,CRMD,1a48a9a1b768496205b1a73550702d1c1800c43b9f7b1f19b3fc1b0123bb904c,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,46,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.7432123838456963,1.0,1.0,False,2.0,0.98777111592915,1.4438807648375866,0.2294393928349227,0.0,True,4.661091273601659,4.661091273601659,2.917878889755963,1.0,ma,1.0,ma,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,5.954605191816224,HIGH_VOL,FAIL,40,-0.5037403684741435,35.0,20,0.053662515021868,45.0,d0a13852cd63141ce55990c672e66df22dd19a48b130643aa44dc9dcdec104d7,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,12,train_3,2024-07-01,2025-06-30,long,250,1.383712465113955,0.0,0.0,40,0.16,16.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:1a601714ccfd,stage3,CRMD,1a601714ccfd846d168ba2d4427cbba3912b62f61a8c01c247acd3d2b372b4e1,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,13,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.7432123838456963,1.0,0.6011633136782523,False,1.3363053592127447,1.084734195128877,1.330005840329986,0.8741575289796785,0.0,True,4.625202923651286,4.625202923651286,2.8819905398055896,2.0,ma+rsi,2.0,ma+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.507101776294376,HIGH_VOL,FAIL,45,1.468415484829233,64.44444444444444,16,1.0103698104128,56.25,07a6c5f9bb1f3704dbaadbb170876377539bd081cbfe56536c522d1678db1548,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,1,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:1c3a7662bb94,stage3,CRMD,1c3a7662bb942b766b31449d4af7ef9c64ab23efe86e11e99fccf1afbe3a50a9,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,10,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,2.050678361791095,1.0,0.6011633136782523,False,1.3363053592127447,1.5777955577787015,1.330005840329986,1.1712508450902654,0.0,True,5.415357602411698,5.415357602411698,3.3646792406206028,2.0,ma+macd,2.0,ma+macd,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.307581981392459,HIGH_VOL,FAIL,46,0.4155931153535743,56.52173913043478,14,0.8554752685766914,64.28571428571429,f362fd4645e8bbdbae3c8026eb84a2b7d18cea9726c552b3608988eec04a21d8,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,13,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:1d5b6aec4d48,stage3,CRMD,1d5b6aec4d48cbd2e280b8a462af239c195c246b8835af799ecf0881b7f18e19,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,55,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.5,1.0,0.6011633136782523,False,1.3363053592127447,1.0659763415706136,1.6478807453440738,1.1712508450902654,0.0,True,5.221413291217697,5.221413291217697,3.721413291217697,1.0,rsi,1.0,rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.829216169881071,HIGH_VOL,FAIL,53,-0.9906178562872126,33.9622641509434,18,2.8996710967469834,55.55555555555556,5ee7164b88aa5a68c9d9a73d4c6aeb57083de028864cc95a2cbebb2537309fa2,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,20,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:21a5ad3070bc,stage3,CRMD,21a5ad3070bcf9df1fd5945b08bdafacc76c19d5d550a60a83d74782307514d4,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,37,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.637143743153313,1.0,0.0771392496923034,False,1.3363053592127447,1.359134573980439,1.330005840329986,1.1712508450902654,0.0,True,5.196696618613435,5.196696618613435,3.5595528754601222,2.0,ma+macd,2.0,ma+macd,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,8.50469608188644,HIGH_VOL,FAIL,45,-0.7046109638612376,46.66666666666666,16,3.479746635163133,56.25,1263a49c442f1407a4b5199474b2ed9217f44c5c945b6ae3f447578ce46586dd,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,9,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:2f97f5cde5f5,stage3,CRMD,2f97f5cde5f5a87aa52f5b350686bfd43c0b6027c5cab24b7ad2a8ab598cf0fe,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,25,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,1.7432123838456963,1.0,0.0771392496923034,False,0.8373973458625955,1.5777955577787015,1.330005840329986,1.1712508450902654,0.0,True,4.916449589061548,4.916449589061548,3.173237205215852,2.0,macd+rsi,2.0,macd+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,7.189153246611258,HIGH_VOL,FAIL,44,-1.3831940988192033,56.81818181818182,17,0.2379695653519694,47.05882352941176,793636900b53282b4f55871fe5d7ec28425b60cffad316653bd7ee591226ff5c,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,18,train_3,2024-07-01,2025-06-30,long,250,1.7089471340841456,0.0,0.0,22,0.088,8.799999999999999,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
stage3:CRMD:3e46fc0a74c6,stage3,CRMD,3e46fc0a74c630048248e5fcbf89379dc3c0934e208620d62090c90142c4b03c,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/final_rulebooks.jsonl,36,HIGH_VOL,EXACT_FROZEN_IS_STD20_TERCILE,IS_AVG_STD20,0.0402454710515,93-candidate frozen analysis mapped consistently by ticker,2.503948187900184,1.6011633136782524,0.6011633136782523,True,1.130184058649056,1.4972812316885666,1.330005840329986,1.1712508450902654,0.0,True,5.128721975757873,8.21192147363895,5.707973285738767,2.0,macd+rsi,2.0,macd+rsi,True,True,HIGH_VOL_AND_ENTRY_POSSIBLE_WITHOUT_VOLUME_AT_MARKET_CAP,RISK,False,True,False,6.542306743905456,HIGH_VOL,FAIL,39,0.2076774383111737,43.58974358974359,21,1.8161537121345444,47.61904761904761,0815fdc56c235f45a3cd4769e8365648dfde22613a06a12c1b4a65687d19c064,REUSED_A73118D,exp_batch_stage123_2009_20260616_full/tickers/CRMD/stage3/entry_rulebooks.jsonl,16,train_3,2024-07-01,2025-06-30,long,250,1.383712465113955,0.0,0.0,40,0.16,16.0,ACTIVE,ZERO_WEIGHT_ACTIVE,False,False,False,False,False
