champion_origin_train_label,exit_reason,holding_sessions,method,model_hash,regime,ticker,trade_count,trade_share
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,828180b11432a576a7b9e078b1fe4fe4fae97234aa34c8da046c3322f29c00ec,oos,AVGO,4,0.36363636363636365
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,828180b11432a576a7b9e078b1fe4fe4fae97234aa34c8da046c3322f29c00ec,oos,AVGO,2,0.18181818181818182
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,828180b11432a576a7b9e078b1fe4fe4fae97234aa34c8da046c3322f29c00ec,oos,AVGO,2,0.18181818181818182
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,828180b11432a576a7b9e078b1fe4fe4fae97234aa34c8da046c3322f29c00ec,oos,AVGO,11,1.0
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,1,0.02127659574468085
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,31,0.6595744680851063
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,10,0.2127659574468085
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,5,0.10638297872340426
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,15,0.29411764705882354
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,0,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,1,0.0196078431372549
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,15,0.29411764705882354
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,3,0.058823529411764705
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,14,0.27450980392156865
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,2,0.0392156862745098
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,1,0.0196078431372549
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,train,ACLS,46,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,24,0.8571428571428571
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,4,0.14285714285714285
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,5,0.1724137931034483
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,8,0.27586206896551724
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,4,0.13793103448275862
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,10,0.3448275862068966
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,2,0.06896551724137931
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,stress,ACLS,28,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,11,0.7333333333333333
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,1,0.06666666666666667
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,2,0.13333333333333333
train_1,TARGET_DATE_REACHED,6,rolling_target_2_sessions_tp_off,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,1,0.06666666666666667
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,4,0.25
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,4,0.25
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,6,0.375
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,1,0.0625
train_1,TARGET_DATE_REACHED,6,rolling_target_2_sessions_tp_on,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,1,0.0625
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,4a7660c96744694262945863dcdb53b260fb35fa9d45a7405ad68ced438452c8,oos,ACLS,16,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,32,0.8
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,5,0.125
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,3,0.075
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,15,0.35714285714285715
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,8,0.19047619047619047
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,5,0.11904761904761904
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,11,0.2619047619047619
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,2,0.047619047619047616
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,1,0.023809523809523808
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,train,CSIQ,40,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,16,0.7619047619047619
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,1,0.047619047619047616
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,4,0.19047619047619047
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,6,0.2608695652173913
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,6,0.2608695652173913
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,2,0.08695652173913043
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,7,0.30434782608695654
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,1,0.043478260869565216
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,1,0.043478260869565216
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,stress,CSIQ,21,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,2,0.2857142857142857
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,2,0.2857142857142857
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,3,0.42857142857142855
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,1,0.14285714285714285
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,1,0.14285714285714285
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,2,0.2857142857142857
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,3,0.42857142857142855
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,eaceb214f420784080f9c7f4a154be41e90f37f60698640cefd77acb8b1bba98,oos,CSIQ,7,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,30,0.6666666666666666
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,12,0.26666666666666666
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,3,0.06666666666666667
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,11,0.22916666666666666
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,8,0.16666666666666666
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,10,0.20833333333333334
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,13,0.2708333333333333
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,4,0.08333333333333333
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,2,0.041666666666666664
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,train,CCL,45,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,19,0.8260869565217391
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,2,0.08695652173913043
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,2,0.08695652173913043
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,8,0.34782608695652173
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,2,0.08695652173913043
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,3,0.13043478260869565
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,8,0.34782608695652173
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,2,0.08695652173913043
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,stress,CCL,23,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,15,0.7894736842105263
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,3,0.15789473684210525
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,1,0.05263157894736842
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,4,0.2
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,1,0.05
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,1,0.05
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,11,0.55
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,2,0.1
train_1,EARLY_TAKE_PROFIT,4,rolling_target_2_sessions_tp_on,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,1,0.05
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,22217bd1d1db1f53201b031e97a7eb51c7767607f533f052f561f2c35d74ccf6,oos,CCL,19,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,21,0.6
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,11,0.3142857142857143
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,3,0.08571428571428572
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,4,0.11428571428571428
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,8,0.22857142857142856
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,3,0.08571428571428572
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,13,0.37142857142857144
train_1,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,2,0.05714285714285714
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,2,0.05714285714285714
train_1,EARLY_TAKE_PROFIT,4,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,1,0.02857142857142857
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,2,0.05714285714285714
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,train,ANET,35,1.0
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,1,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,1,0.07692307692307693
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,10,0.7692307692307693
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,2,0.15384615384615385
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,1,0.07692307692307693
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,2,0.15384615384615385
train_1,FORCED_PERIOD_END_MARK_TO_MARKET,1,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,1,0.07692307692307693
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,4,0.3076923076923077
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,3,0.23076923076923078
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,2,0.15384615384615385
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,stress,ANET,12,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,5,0.625
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,1,0.125
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,2,0.25
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,1,0.125
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,2,0.25
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,1,0.125
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,2,0.25
train_1,EARLY_TAKE_PROFIT,3,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,1,0.125
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,1,0.125
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,c4d780316a7c8bcf371e7c7c5b51cf1c92ee8a47dcd46975af9805ae736b8e23,oos,ANET,8,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,24,0.6857142857142857
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,4,0.11428571428571428
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,6,0.17142857142857143
train_1,TARGET_DATE_REACHED,5,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,1,0.02857142857142857
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,2,0.05555555555555555
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,9,0.25
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,6,0.16666666666666666
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,14,0.3888888888888889
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,2,0.05555555555555555
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,2,0.05555555555555555
train_1,EARLY_TAKE_PROFIT,5,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,1,0.027777777777777776
train_1,FIXED_TWO_SESSION_EXIT,2,fixed_2_sessions,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,train,CE,36,1.0
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,12,0.631578947368421
train_1,TARGET_DATE_REACHED,3,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,5,0.2631578947368421
train_1,TARGET_DATE_REACHED,4,rolling_target_2_sessions_tp_off,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,2,0.10526315789473684
train_1,EARLY_TAKE_PROFIT,0,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,2,0.10526315789473684
train_1,EARLY_TAKE_PROFIT,1,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,3,0.15789473684210525
train_1,EARLY_TAKE_PROFIT,2,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,3,0.15789473684210525
train_1,TARGET_DATE_REACHED,2,rolling_target_2_sessions_tp_on,d2d2b4dddbabd8a2ed257af1d97b0a643f2e229e0b5075f6ceafe52fdbd0bfb1,stress,CE,6,0.3157894736842105
