trade_row_id,candidate_id,ticker,split,signal_date,entry_date,exit_date,eq_replay_mode,eq_row_reproducible_approx,eq_allow,eq_group,eq_label,eq_grade,eq_score,eq_primary_reason,eq_size_factor,eq_block_reasons,eq_reduce_reasons,eq_price_used,entry_signal_score,entry_signal_threshold,score_excess,net_pct,s2_net,s2_hold,s2_exit_date,s2_exit_price,entry_price,MAE,s2_MAE,vol_group
29045,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-04-26,2023-04-27,2023-05-09,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.26000022888,3.44388076484,1.74321238385,1.70066838099,22.4681121215,22.4681121215,8,2023-05-09,5.31734017157,4.32999992371,0,0,HIGH_VOL
29046,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-04-27,2023-04-28,2023-05-10,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,54,bottom_fishing_failed,1,bottom_fishing_failed,,4.63000011444,3.44388076484,1.74321238385,1.70066838099,14.8040948356,14.8040948356,8,2023-05-10,5.30734494281,4.61000013351,0,0,HIGH_VOL
29047,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-03,2023-05-04,2023-05-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,67,passed,1,,,5.03999996185,3.44388076484,1.74321238385,1.70066838099,-9.45866282815,-9.45866282815,8,2023-05-16,4.57770992375,5.03999996185,-17.2619026219,-17.2619026219,HIGH_VOL
29048,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-04,2023-05-05,2023-05-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,28,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.94000005722,3.44388076484,1.74321238385,1.70066838099,-8.36599716146,-8.36599716146,7,2023-05-16,4.57770992375,4.98000001907,-16.2650590297,-16.2650590297,HIGH_VOL
29049,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-05,2023-05-08,2023-05-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,21,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.94999980927,3.44388076484,1.74321238385,1.70066838099,-7.99590073174,-7.99590073174,6,2023-05-16,4.57770992375,4.96000003815,-15.9274184634,-15.9274184634,HIGH_VOL
29050,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-08,2023-05-09,2023-05-19,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,85,passed,1,,,5.25,3.44388076484,1.74321238385,1.70066838099,-4.90354509566,-4.90354509566,8,2023-05-19,5.01748998094,5.26000022888,-20.7224354593,-20.7224354593,HIGH_VOL
29051,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-09,2023-05-10,2023-05-22,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,58,passed,1,,,5.25,4.43165188077,1.74321238385,2.68843949692,-5.03977799717,-5.03977799717,8,2023-05-22,5.06746517157,5.32000017166,-21.6165424486,-21.6165424486,HIGH_VOL
29052,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-10,2023-05-11,2023-05-23,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,76,passed,1,,,5.30000019073,3.44388076484,1.74321238385,1.70066838099,-7.86782329531,-7.86782329531,8,2023-05-23,4.90754484749,5.30999994278,-21.4689242707,-21.4689242707,HIGH_VOL
29053,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-11,2023-05-12,2023-05-24,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,77,passed,1,,,5.30999994278,3.44388076484,1.74321238385,1.70066838099,-9.166853644,-9.166853644,8,2023-05-24,4.84757490468,5.32000017166,-21.6165424486,-21.6165424486,HIGH_VOL
29054,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-12,2023-05-15,2023-05-25,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,16,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.17999982834,3.44388076484,1.74321238385,1.70066838099,-7.65706170578,-7.65706170578,8,2023-05-25,4.80759494281,5.19000005722,-19.6531786066,-19.6531786066,HIGH_VOL
29055,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-15,2023-05-16,2023-05-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,26,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.15000009537,3.44388076484,1.74321238385,1.70066838099,-1.55718281117,-1.55718281117,8,2023-05-26,4.89755009532,4.96000003815,-15.1209676256,-15.1209676256,HIGH_VOL
29056,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-05-16,2023-05-17,2023-05-30,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.46000003815,3.44388076484,1.74321238385,1.70066838099,4.22606187893,4.22606187893,8,2023-05-30,4.78760496187,4.57999992371,-6.33187700198,-6.33187700198,HIGH_VOL
29057,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-05,2023-06-06,2023-06-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,52,passed,1,,,5.11999988556,4.43165188077,1.74321238385,2.68843949692,-0.349925,-0.349925,8,2023-06-16,5.11743988562,5.11999988556,-2.92968942818,-2.92968942818,HIGH_VOL
29058,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-06,2023-06-07,2023-06-20,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,67,passed,1,,,5.13999986649,3.44388076484,1.74321238385,1.70066838099,8.37046604514,8.37046604514,8,2023-06-20,5.59719990468,5.15000009537,-3.49515149217,-3.49515149217,HIGH_VOL
29059,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-07,2023-06-08,2023-06-21,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,6,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5,3.44388076484,1.74321238385,1.70066838099,13.8500870857,13.8500870857,8,2023-06-21,5.69714980937,4.98999977112,0,0,HIGH_VOL
29060,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-08,2023-06-09,2023-06-15,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,59,passed,1,,,5.17999982834,3.44388076484,1.74321238385,1.70066838099,-0.157636754611,-0.157636754611,4,2023-06-15,5.19739980937,5.19000005722,-3.66088738199,-3.66088738199,HIGH_VOL
29061,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-09,2023-06-12,2023-06-15,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,27,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.15000009537,3.44388076484,1.74321238385,1.70066838099,0.229180523637,0.229180523637,3,2023-06-15,5.19739980937,5.17000007629,-3.28820258765,-3.28820258765,HIGH_VOL
29062,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-12,2023-06-13,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,55,passed,1,,,5.17999982834,3.44388076484,1.74321238385,1.70066838099,-6.12984680297,-6.12984680297,8,2023-06-26,4.87756011438,5.17999982834,-8.88030991108,-8.88030991108,HIGH_VOL
29063,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-13,2023-06-14,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,100,passed,1,,,5.73000001907,3.44388076484,1.74321238385,1.70066838099,-14.8567645942,-14.8567645942,7,2023-06-26,4.87756011438,5.71000003815,-17.3380077293,-17.3380077293,HIGH_VOL
29064,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-14,2023-06-15,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,46,passed,1,,,5.44999980927,3.44388076484,1.74321238385,1.70066838099,-11.6001131962,-11.6001131962,6,2023-06-26,4.87756011438,5.5,-14.1818219965,-14.1818219965,HIGH_VOL
29065,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-15,2023-06-16,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.17000007629,3.44388076484,1.74321238385,1.70066838099,-6.49146244527,-6.49146244527,5,2023-06-26,4.87756011438,5.19999980927,-9.23076993627,-9.23076993627,HIGH_VOL
29066,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-16,2023-06-20,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.11999988556,3.44388076484,1.74321238385,1.70066838099,-5.02804915881,-5.02804915881,4,2023-06-26,4.87756011438,5.11999988556,-7.81250203732,-7.81250203732,HIGH_VOL
29067,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-20,2023-06-21,2023-06-26,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,91,passed,1,,,5.48999977112,3.44388076484,1.74321238385,1.70066838099,-13.1813596937,-13.1813596937,3,2023-06-26,4.87756011438,5.59999990463,-15.7142880255,-15.7142880255,HIGH_VOL
29068,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-21,2023-06-22,2023-07-05,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,100,passed,1,,,5.80000019073,3.44388076484,1.74321238385,1.70066838099,-36.4180183115,-36.4180183115,8,2023-07-05,3.63818010485,5.69999980927,-36.1403469,-36.1403469,HIGH_VOL
29069,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-22,2023-06-23,2023-07-06,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,WEAK_FOLLOW_THROUGH,WEAK,58,passed,1,,,5.69000005722,3.44388076484,1.74321238385,1.70066838099,-34.8487165652,-34.8487165652,8,2023-07-06,3.70814503813,5.67000007629,-37.213405734,-37.213405734,HIGH_VOL
29070,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-23,2023-06-26,2023-07-07,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,16,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,5.48000001907,3.44388076484,1.74321238385,1.70066838099,-29.3359788642,-29.3359788642,8,2023-07-07,3.85806989515,5.44000005722,-34.5588252696,-34.5588252696,HIGH_VOL
29071,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-26,2023-06-27,2023-06-30,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.86999988556,3.44388076484,1.74321238385,1.70066838099,-19.3692025074,-19.3692025074,3,2023-06-30,3.94802504766,4.88000011444,-21.311479014,-21.311479014,HIGH_VOL
29072,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-27,2023-06-28,2023-07-11,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,8,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,4.96999979019,3.44388076484,1.74321238385,1.70066838099,-19.7050877686,-19.7050877686,8,2023-07-11,3.98800500954,4.94999980927,-28.0808064656,-28.0808064656,HIGH_VOL
29073,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-29,2023-06-30,2023-07-13,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.94000005722,2.6106899421,1.74321238385,0.86747755825,-2.10962236448,-2.10962236448,8,2023-07-13,3.89805009532,3.97000002861,-10.3274580069,-10.3274580069,HIGH_VOL
29074,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-06-30,2023-07-03,2023-07-14,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,4,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.97000002861,2.6106899421,1.74321238385,0.86747755825,-1.36055769479,-1.36055769479,8,2023-07-14,3.90804508579,3.95000004768,-9.87342025803,-9.87342025803,HIGH_VOL
29075,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-07-03,2023-07-05,2023-07-17,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.90000009537,2.6106899421,1.74321238385,0.86747755825,-0.349925,-0.349925,8,2023-07-17,3.89805009532,3.90000009537,-8.71795241733,-8.71795241733,HIGH_VOL
29076,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-07-06,2023-07-07,2023-07-19,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,14,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.71000003815,2.38125054927,1.74321238385,0.63803816542,3.68511457403,3.68511457403,8,2023-07-19,3.85806989515,3.71000003815,0,0,HIGH_VOL
29077,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-07-21,2023-07-24,2023-08-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,47,high_risk_weak_quality,1,high_risk_weak_quality,,3.90000009537,2.43165188077,1.74321238385,0.68843949692,8.35058584873,8.35058584873,8,2023-08-03,4.23787977123,3.90000009537,-3.07692618065,-3.07692618065,HIGH_VOL
29078,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-09-29,2023-10-02,2023-10-12,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,55,high_risk_weak_quality,1,high_risk_weak_quality,,3.70000004768,3.38583714218,1.74321238385,1.64262475833,-11.168363726,-11.168363726,8,2023-10-12,3.28835496187,3.69000005722,-11.3821157121,-11.3821157121,HIGH_VOL
29079,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-02,2023-10-03,2023-10-13,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.53999996185,2.39806602625,1.74321238385,0.6548536424,-4.91221659024,-4.91221659024,8,2023-10-13,3.33832991421,3.5,-9.14285523543,-9.14285523543,HIGH_VOL
29080,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-03,2023-10-04,2023-10-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.47000002861,2.62750541909,1.74321238385,0.88429303524,-6.58743053245,-6.58743053245,8,2023-10-16,3.29834995234,3.51999998093,-9.65908852307,-9.65908852307,HIGH_VOL
29081,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-05,2023-10-06,2023-10-18,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,61,high_vol_or_low_price_size_cap,0.5,,high_vol_or_low_price_size_cap,3.54999995232,2.39806602625,1.74321238385,0.6548536424,-7.96179467125,-7.96179467125,8,2023-10-18,3.26836498094,3.53999996185,-10.1694886715,-10.1694886715,HIGH_VOL
29082,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-06,2023-10-09,2023-10-19,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,65,high_vol_or_low_price_size_cap,0.5,,high_vol_or_low_price_size_cap,3.55999994278,2.39806602625,1.74321238385,0.6548536424,-7.76364458512,-7.76364458512,8,2023-10-19,3.23838000954,3.5,-9.14285523543,-9.14285523543,HIGH_VOL
29083,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-10,2023-10-11,2023-10-23,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,57,high_risk_weak_quality,1,high_risk_weak_quality,,3.55999994278,2.43165188077,1.74321238385,0.68843949692,-13.2008940081,-13.2008940081,8,2023-10-23,3.17841006673,3.65000009537,-15.0684979827,-15.0684979827,HIGH_VOL
29084,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-10-31,2023-11-01,2023-11-13,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,100,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.48000001907,2.43165188077,1.74321238385,0.68843949692,-5.79878128065,-5.79878128065,8,2023-11-13,3.28835496187,3.48000001907,-15.517240198,-15.517240198,HIGH_VOL
29085,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-11-15,2023-11-16,2023-11-29,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,85,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.32999992371,2.43165188077,1.74321238385,0.68843949692,3.27917243795,3.27917243795,8,2023-11-29,3.41829007625,3.29999995232,0,0,HIGH_VOL
29086,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-11-16,2023-11-17,2023-11-30,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,88,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.79999995232,4.5623221102,1.74321238385,2.81910972635,-17.0690116893,-17.0690116893,8,2023-11-30,3.22838501906,3.88000011444,-16.7525792835,-16.7525792835,HIGH_VOL
29087,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-06,2023-12-07,2023-12-19,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,66,high_vol_or_low_price_size_cap,0.5,,high_vol_or_low_price_size_cap,3.6099998951,2.43165188077,1.74321238385,0.68843949692,-2.01325804113,-2.01325804113,8,2023-12-19,3.53822996187,3.59999990463,-10.8333299114,-10.8333299114,HIGH_VOL
29088,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-07,2023-12-08,2023-12-20,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,61,high_vol_or_low_price_size_cap,0.5,,high_vol_or_low_price_size_cap,3.56999993324,3.44388076484,1.74321238385,1.70066838099,-1.19330512252,-1.19330512252,8,2023-12-20,3.51823998094,3.54999995232,-9.57746249962,-9.57746249962,HIGH_VOL
29089,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-08,2023-12-11,2023-12-21,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,33,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.55999994278,3.44388076484,1.74321238385,1.70066838099,1.31341465067,1.31341465067,8,2023-12-21,3.65817008579,3.59999990463,-10.8333299114,-10.8333299114,HIGH_VOL
29090,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-18,2023-12-19,2024-01-02,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.24000000954,4.17001743608,1.74321238385,2.42680505223,12.5759905951,12.5759905951,8,2024-01-02,3.748125,3.31999993324,0,0,HIGH_VOL
29091,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-19,2023-12-20,2024-01-03,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,81,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.51999998093,4.17001743608,1.74321238385,2.42680505223,0.777758400183,0.777758400183,8,2024-01-03,3.57820992375,3.53999996185,-1.12994243732,-1.12994243732,HIGH_VOL
29092,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-20,2023-12-21,2024-01-04,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,53,high_risk_weak_quality,1,high_risk_weak_quality,,3.47000002861,4.17001743608,1.74321238385,2.42680505223,-2.33458370062,-2.33458370062,8,2024-01-04,3.44827504766,3.51999998093,-1.4204531986,-1.4204531986,HIGH_VOL
29093,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-21,2023-12-22,2024-01-05,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,HEALTHY_FOLLOW_THROUGH,HEALTHY,72,high_vol_or_low_price_size_cap,0.5,,high_vol_or_low_price_size_cap,3.6099998951,5.15778855201,1.74321238385,3.41457616816,-7.43954738782,-7.43954738782,8,2024-01-05,3.39830009532,3.66000008583,-9.56284521427,-9.56284521427,HIGH_VOL
29094,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-22,2023-12-26,2024-01-08,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,100,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.75,6.17001743608,1.74321238385,4.42680505223,-2.25867423985,-2.25867423985,8,2024-01-08,3.58820491421,3.66000008583,-9.56284521427,-9.56284521427,HIGH_VOL
29095,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-26,2023-12-27,2024-01-09,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,True,ALLOW,STRONG_FOLLOW_THROUGH,STRONG,100,high_vol_or_low_price_size_cap,0.7,,high_vol_or_low_price_size_cap,3.92000007629,3.44388076484,1.74321238385,1.70066838099,-9.39980914745,-9.39980914745,8,2024-01-09,3.60819489515,3.97000002861,-16.6246871807,-16.6246871807,HIGH_VOL
29096,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-27,2023-12-28,2024-01-10,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,58,high_risk_weak_quality,1,high_risk_weak_quality,,3.90000009537,3.44388076484,1.74321238385,1.70066838099,-10.5858323184,-10.5858323184,8,2024-01-10,3.49825,3.90000009537,-15.1282086708,-15.1282086708,HIGH_VOL
29097,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-28,2023-12-29,2024-01-11,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,WEAK_FOLLOW_THROUGH,WEAK,53,high_risk_weak_quality,1,high_risk_weak_quality,,3.86999988556,3.44388076484,1.74321238385,1.70066838099,-9.39915237884,-9.39915237884,8,2024-01-11,3.50824499046,3.8599998951,-14.2487038152,-14.2487038152,HIGH_VOL
29098,stage3:CRMD:1a48a9a1b768,CRMD,IS,2023-12-29,2024-01-02,2024-01-12,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,6,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.75999999046,3.44388076484,1.74321238385,1.70066838099,-7.7818447382,-7.7818447382,8,2024-01-12,3.47826001906,3.75999999046,-11.9680864048,-11.9680864048,HIGH_VOL
29099,stage3:CRMD:1a48a9a1b768,CRMD,IS,2024-01-02,2024-01-03,2024-01-16,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,26,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.76999998093,3.44388076484,1.74321238385,1.70066838099,-12.3259352689,-12.3259352689,8,2024-01-16,3.29834995234,3.75,-11.7333348592,-11.7333348592,HIGH_VOL
29100,stage3:CRMD:1a48a9a1b768,CRMD,IS,2024-01-03,2024-01-04,2024-01-17,APPROX_OHLC_SIGNALDATE_CLOSE_NO_EVENT_NEWS_REASONS,True,False,BLOCK,FAILED_FOLLOW_THROUGH,FAILED,0,failed_follow_through_q_lt_45,1,failed_follow_through_q_lt_45,,3.56999993324,3.44388076484,1.74321238385,1.70066838099,-6.20412053184,-6.20412053184,8,2024-01-17,3.36831488562,3.57999992371,-8.6592164633,-8.6592164633,HIGH_VOL
